年,月,日,回次,場所,日次,レース番号,レース名,クラスコード,芝・ダ,コースコード,距離,馬場状態,馬名,性別,年齢,騎手名,斤量,頭数,馬番,確定着順,入線着順,異常コード,着差タイム,人気順,走破タイム,走破時計,,通過順1,通過順2,通過順3,通過順4,上がり3Fタイム,馬体重,調教師,所属地,賞金,血統登録番号,騎手コード,調教師コード,レースID,現馬主名,生産者名,父馬名,母馬名,母の父馬名,毛色,生年月日,単勝オッズ,馬印1,レース印1,PCI
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,メルカントゥール  ,牡,3,坂井瑠星,57.0,8,07,1,1,0,-0.7,1,113.3,"1533",0,3,5,4,4,36.9,530,杉山晴紀,栗,820,23105303,01163,01157,0926140407,,,,,,,,   1.1,  ,    ,53.5
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,ダンツシタン      ,牡,3,団野大成,57.0,8,01,2,2,0,0.7,2,114,"1540",0,3,4,4,4,37.7,536,本田優,栗,330,23104848,01180,01099,0926140401,,,,,,,,   5.7,  ,    ,51.2
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,ブームバップビート,牡,3,西村淳也,57.0,8,08,3,3,0,0.9,4,114.2,"1542",0,3,3,3,2,38.1,532,中内田充,栗,210,23110070,01171,01137,0926140408,,,,,,,,  20.6,  ,    ,49.9
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,セイントホース    ,牡,3,飛田愛斗,57.0,8,05,4,4,0,0.9,6,114.2,"1542",0,7,7,6,6,37.8,492,谷潔,栗,120,23103176,05609,00431,0926140405,,,,,,,,  49.0,  ,    ,51.1
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,ホールオブミラーズ,牡,3,北村友一,57.0,8,02,5,5,0,1.4,7,114.7,"1547",0,7,8,8,8,38,472,高野友和,栗,82,23107299,01102,01117,0926140402,,,,,,,,  68.4,  ,    ,50.9
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,エブリデイ        ,牡,3,高杉吏麒,57.0,8,03,6,6,0,1.8,8,115.1,"1551",0,6,5,6,6,38.7,508,北出成人,栗,0,23102902,01213,01078,0926140403,,,,,,,,  77.4,  ,    ,48.7
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,アンコールアゲイン,牡,3,松山弘平,57.0,8,06,7,7,0,1.9,3,115.2,"1552",0,2,2,2,2,39.2,482,今野貞一,栗,0,23102215,01126,01128,0926140406,,,,,,,,  18.9,  ,    ,46.9
26,03,01,1,阪神,4,04,１勝ｸﾗｽ*,23,ダ,1,1800,良,サイモンゼスト    ,牡,3,酒井学,57.0,8,04,8,8,0,2,5,115.3,"1553",0,1,1,1,1,39.4,500,佐々木晶,栗,0,23102919,01034,00429,0926140404,,,,,,,,  21.9,  ,    ,46.3
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,シャローファースト,牡,3,岩田望来,57.0,12,12,1,1,0,-0.1,7,127.8,"2078",0,1,1,1,1,38.4,524,安田翔伍,栗,590,23107258,01174,01164,0926140312,,,,,,,,  28.0,  ,    ,49.8
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,クラッチスラッガー,牡,3,池添謙一,57.0,12,11,2,2,0,0.1,9,127.9,"2079",0,3,3,3,2,38.4,514,池添学,栗,240,23107351,01032,01144,0926140311,,,,,,,,  53.1,  ,    ,49.9
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,キングズテイル    ,牡,3,浜中俊,57.0,12,03,3,3,0,0.2,3,128,"2080",0,5,5,6,4,38.2,480,岡田稲男,栗,150,23105124,01115,01066,0926140303,,,,,,,,   6.1,  ,    ,50.7
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,レイサンソク      ,牡,3,松山弘平,57.0,12,07,4,4,0,0.2,1,128,"2080",0,5,6,5,3,38.4,522,吉村圭司,栗,89,23102706,01126,01130,0926140307,,,,,,,,   2.0,  ,    ,50.0
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,クリノリキオー    ,牡,3,田口貫太,57.0,12,05,5,5,0,0.2,6,128,"2080",0,9,9,7,8,37.9,526,高橋義忠,栗,59,23100477,01208,01129,0926140305,,,,,,,,  19.6,  ,    ,51.9
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,メイショウジンライ,牡,3,吉村誠之,57.0,12,02,6,6,0,0.5,5,128.3,"2083",0,12,12,11,10,38,468,高橋亮,栗,0,23103152,01216,01136,0926140302,,,,,,,,  13.9,  ,    ,51.8
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,デルマバンダイサン,牡,3,鷲頭虎太,55.0,12,08,7,7,0,0.6,4,128.4,"2084",0,11,10,7,6,38.4,464,井上智史,栗,0,23103424,01202,01214,0926140308,,,,,,,,  10.5,  ,    ,50.4
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,ジャスティンレビン,牡,3,北村友一,57.0,12,04,8,8,0,1.3,2,129.1,"2091",0,7,7,7,8,39.1,514,吉岡辰弥,栗,0,23102593,01102,01176,0926140304,,,,,,,,   3.6,  ,    ,48.6
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,リリーサンダー    ,牡,3,永島まな,55.0,12,09,9,9,0,1.3,12,129.1,"2091",0,9,10,12,12,38.5,418,緒方努,栗,0,23104172,01187,01193,0926140309,,,,,,,, 267.3,  ,    ,50.9
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,オーバーランダー  ,牡,3,団野大成,57.0,12,01,10,10,0,2,8,129.8,"2098",0,4,3,3,6,40.2,484,加藤公太,栗,0,23104067,01180,01215,0926140301,,,,,,,,  32.6,  ,    ,45.5
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,ルペイドゥロール  ,牡,3,飛田愛斗,57.0,12,10,11,11,0,2.6,11,130.4,"2104",0,2,2,2,4,40.9,506,新谷功一,栗,0,23102380,05609,01172,0926140310,,,,,,,, 106.7,  ,    ,43.8
26,03,01,1,阪神,4,03,未勝利,7,ダ,1,2000,良,ウォーターハクビ  ,牡,3,西村淳也,57.0,12,06,12,12,0,4.4,10,132.2,"2122",0,8,8,10,11,41.9,464,井上智史,栗,0,23101665,01171,01214,0926140306,,,,,,,,  59.5,  ,    ,42.4
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,アーディアイリ    ,牝,3,松山弘平,55.0,16,13,1,1,0,-0.1,2,86.1,"1261",0,0,0,8,6,38.6,434,緒方努,栗,590,23102460,01126,01193,0926140213,,,,,,,,   3.4,  ,    ,42.3
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,ナムラロダン      ,牡,3,吉村誠之,57.0,16,09,2,2,0,0.1,7,86.2,"1262",0,0,0,2,2,39.2,474,長谷川浩,栗,240,23106223,01216,01173,0926140209,,,,,,,,  24.4,  ,    ,39.9
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,デルニエジョイ    ,牡,3,田口貫太,57.0,16,06,3,3,0,0.3,6,86.4,"1264",0,0,0,6,4,39.2,470,鈴木孝志,栗,150,23101973,01208,01111,0926140206,,,,,,,,  19.4,  ,    ,40.3
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,メイショウライゴー,牡,3,浜中俊,57.0,16,15,4,4,0,0.5,8,86.6,"1266",0,0,0,1,1,39.8,526,安達昭夫,栗,89,23104966,01115,01042,0926140215,,,,,,,,  39.3,  ,    ,38.2
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,アドフランマム    ,牡,3,団野大成,57.0,16,05,5,5,0,0.7,5,86.8,"1268",0,0,0,11,8,38.9,514,本田優,栗,59,23105187,01180,01099,0926140205,,,,,,,,  12.3,  ,    ,42.4
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,セイウンバジリスク,牡,3,秋山稔樹,57.0,16,10,6,6,0,0.7,9,86.8,"1268",0,0,0,2,4,39.7,510,北出成人,栗,0,23100241,01181,01078,0926140210,,,,,,,,  46.8,  ,    ,39.0
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,ブロンザイト      ,牡,3,西村淳也,57.0,16,14,7,7,0,0.7,4,86.8,"1268",0,0,0,13,12,38.6,500,福永祐一,栗,0,23106979,01171,01203,0926140214,,,,,,,,   9.5,  ,    ,43.7
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,ファツアップ      ,牡,3,長岡禎仁,57.0,16,04,8,8,0,1,10,87.1,"1271",0,0,0,7,8,39.5,514,緒方努,栗,0,23105209,01142,01193,0926140204,,,,,,,,  71.1,  ,    ,40.4
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,スマッシング      ,牝,3,川田将雅,55.0,16,01,9,9,0,1.4,3,87.5,"1275",0,0,0,5,6,40.2,464,佐藤悠太,栗,0,23100974,01088,01205,0926140201,,,,,,,,   3.6,  ,    ,38.2
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,リヴァデラルナ    ,牡,3,川端海翼,54.0,16,07,10,10,0,1.5,11,87.6,"1276",0,0,0,13,12,39.4,514,西村真幸,栗,0,23102407,01195,01148,0926140207,,,,,,,, 113.8,  ,    ,41.8
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,ジューンマーチ    ,牡,3,永島まな,55.0,16,11,11,11,0,1.6,15,87.7,"1277",0,0,0,16,16,38.7,448,松下武士,栗,0,23101848,01187,01149,0926140211,,,,,,,, 418.8,  ,    ,45.0
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,シャンクスレガシー,牝,3,池添謙一,55.0,16,08,12,12,0,1.8,13,87.9,"1279",0,0,0,15,15,39.3,436,加藤公太,栗,0,23106166,01032,01215,0926140208,,,,,,,, 269.9,  ,    ,42.7
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,アシャカルー      ,牡,3,国分優作,57.0,16,02,13,13,0,2.2,14,88.3,"1283",0,0,0,9,10,40.5,480,大根田裕,栗,0,23104967,01125,01032,0926140202,,,,,,,, 358.4,  ,    ,38.5
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,シティプロスパー  ,牝,3,酒井学,55.0,16,12,14,14,0,2.2,16,88.3,"1283",0,0,0,10,11,40.3,432,小栗実,栗,0,23105801,01034,01194,0926140212,,,,,,,, 424.2,  ,    ,39.3
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,トンデトンデトンデ,牡,3,高杉吏麒,57.0,16,16,15,15,0,2.6,12,88.7,"1287",0,0,0,11,12,40.5,470,北出成人,栗,0,23101914,01213,01078,0926140216,,,,,,,, 225.0,  ,    ,39.3
26,03,01,1,阪神,4,02,未勝利,7,ダ,1,1400,良,カルロット        ,牡,3,武豊,57.0,16,03,16,16,0,3.2,1,89.3,"1293",0,0,0,2,2,42.3,514,武幸四郎,栗,0,23105339,00666,01160,0926140203,,,,,,,,   3.0,  ,    ,33.3
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,モスカテル        ,牝,3,西村淳也,55.0,13,03,1,1,0,-1.2,1,114.4,"1544",0,1,1,1,1,38.9,468,石坂公一,栗,590,23107218,01171,01166,0926140103,,,,,,,,   2.2,  ,    ,47.0
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ヴェールミューズ  ,牝,3,高杉吏麒,55.0,13,02,2,2,0,1.2,6,115.6,"1556",0,5,4,3,3,39.8,428,浜田多実,栗,240,23104766,01213,01138,0926140102,,,,,,,,  28.9,  ,    ,45.2
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,グロリアス        ,牝,3,田口貫太,55.0,13,07,3,3,0,1.4,7,115.8,"1558",0,12,12,10,8,39.3,458,新谷功一,栗,150,23102891,01208,01172,0926140107,,,,,,,,  31.8,  ,    ,47.3
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ミーンアロット    ,牝,3,飛田愛斗,55.0,13,09,4,4,0,1.4,13,115.8,"1558",0,6,6,5,5,39.8,450,宮地貴稔,栗,89,23101615,05609,01211,0926140109,,,,,,,, 231.4,  ,    ,45.5
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,スターチューン    ,牝,3,坂井瑠星,55.0,13,10,5,5,0,1.4,3,115.8,"1558",0,3,2,3,3,40,554,奥村豊,栗,59,23106848,01163,01146,0926140110,,,,,,,,   5.1,  ,    ,44.8
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,コズミックフレア  ,牝,3,団野大成,55.0,13,11,6,6,0,2.1,4,116.5,"1565",0,8,7,7,11,40.1,476,吉田直弘,栗,0,23103852,01180,01101,0926140111,,,,,,,,   6.5,  ,    ,45.3
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,コイタマチャン    ,牝,3,松山弘平,55.0,13,12,7,7,0,2.3,9,116.7,"1567",0,8,7,7,7,40.5,496,宮本博,栗,0,23100652,01126,01073,0926140112,,,,,,,,  41.9,  ,    ,44.1
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ベルトナリテ      ,牝,3,北村友一,55.0,13,05,8,8,0,2.7,10,117.1,"1571",0,12,13,13,13,40.3,424,辻野泰之,栗,0,23103549,01102,01183,0926140105,,,,,,,,  85.5,  ,    ,45.3
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ガーリッシュ      ,牝,3,永島まな,53.0,13,06,9,9,0,2.9,5,117.3,"1573",0,2,2,2,2,41.6,450,鈴木孝志,栗,0,23104343,01187,01111,0926140106,,,,,,,,  23.4,  ,    ,41.0
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ワンインザスカイ  ,牝,3,酒井学,55.0,13,01,10,10,0,3,12,117.4,"1574",0,10,10,10,11,40.9,458,松永幹夫,栗,0,23105120,01034,01092,0926140101,,,,,,,, 207.0,  ,    ,43.5
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,エイシンキタールン,牝,3,岩田望来,55.0,13,13,11,11,0,3.6,2,118,"1580",0,3,4,5,5,42,514,野中賢二,栗,0,23100417,01174,01098,0926140113,,,,,,,,   3.6,  ,    ,40.5
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ゴーイングムーン  ,牝,3,吉村誠之,55.0,13,08,12,12,0,3.8,8,118.2,"1582",0,10,10,7,8,42,478,千田輝彦,栗,0,23105834,01216,01120,0926140108,,,,,,,,  37.8,  ,    ,40.7
26,03,01,1,阪神,4,01,未勝利・牝,7,ダ,1,1800,良,ユーキャンフライ  ,牝,3,川又賢治,55.0,13,04,13,13,0,4.1,11,118.5,"1585",0,6,7,10,8,42.2,442,吉村圭司,栗,0,23102217,01166,01130,0926140104,,,,,,,, 205.6,  ,    ,40.4
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,セボンサデッセ    ,牡,4,菱田裕二,57.0,16,03,1,1,0,-0.2,1,104.5,"1445",0,1,1,1,1,37.4,486,橋口慎介,栗,820,22104903,01144,01154,10261C1203,,,,,,,,   2.4,  ,    ,47.9
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ポイントネモ      ,牡,4,鮫島克駿,57.0,16,12,2,2,0,0.2,2,104.7,"1447",0,4,4,4,2,37.3,494,大久保龍,栗,330,22101622,01157,01058,10261C1212,,,,,,,,   3.1,  ,    ,48.6
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ガーデンカメリア  ,牝,5,石田拓郎,53.0,16,09,3,3,0,1,9,105.5,"1455",0,13,13,14,12,36.9,464,佐藤悠太,栗,210,21110139,01203,01205,10261C1209,,,,,,,,  45.7,  ,    ,51.4
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ブレイジングスター,牡,4,和田陽希,54.0,16,14,4,4,0,1.1,7,105.6,"1456",0,5,5,5,6,37.9,490,高橋康之,栗,120,22103644,01223,01135,10261C1214,,,,,,,,  22.6,  ,    ,47.4
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,スマートクラビ    ,牡,4,丹内祐次,57.0,16,05,5,5,0,1.1,3,105.6,"1456",0,6,6,5,5,37.9,496,中村直也,栗,82,22103946,01091,01186,10261C1205,,,,,,,,   7.7,  ,    ,47.4
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ララエキリーブル  ,牡,4,古川吉洋,57.0,16,16,6,6,0,1.1,6,105.6,"1456",0,16,16,15,14,36.8,446,坂口智康,栗,0,22106259,01015,01170,10261C1216,,,,,,,,  17.3,  ,    ,52.0
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ブラックタロー    ,牡,4,田山旺佑,54.0,16,13,7,7,0,1.3,11,105.8,"1458",0,8,8,10,10,37.7,496,鈴木孝志,栗,0,22106174,01220,01111,10261C1213,,,,,,,,  78.4,  ,    ,48.5
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ウィズマスタング  ,牡,4,国分恭介,57.0,16,06,8,8,0,1.3,4,105.8,"1458",0,7,7,7,7,37.9,454,西園翔太,栗,0,22106045,01124,01196,10261C1206,,,,,,,,  11.1,  ,    ,47.7
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ワンダーウィルク  ,牡,7,松若風馬,58.0,16,11,9,9,0,1.6,13,106.1,"1461",0,2,2,2,3,38.8,518,今野貞一,栗,0,19103092,01154,01128,10261C1211,,,,,,,, 131.8,  ,    ,44.6
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,アイファーファイト,牡,7,的場勇人,58.0,16,15,10,10,0,1.9,15,106.4,"1464",0,14,14,12,11,38.1,448,的場均,美,0,19101233,01108,01063,10261C1215,,,,,,,, 146.0,  ,    ,47.8
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,グランコネクシオン,牝,5,菊沢一樹,56.0,16,07,11,11,0,2.3,8,106.8,"1468",0,10,11,10,12,38.7,440,畠山吉宏,美,0,21105123,01161,01048,10261C1207,,,,,,,,  24.4,  ,    ,46.0
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,リュクスドレフォン,牡,6,藤懸貴志,58.0,16,01,12,12,0,2.5,10,107,"1470",0,8,8,9,7,39,534,平田修,栗,0,20106927,01138,01082,10261C1201,,,,,,,,  65.1,  ,    ,45.1
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,オドラニャソンソン,牡,4,角田大和,57.0,16,08,13,13,0,3,12,107.5,"1475",0,10,8,7,7,39.6,462,森田直行,栗,0,22102756,01186,01142,10261C1208,,,,,,,, 125.8,  ,    ,43.5
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,バトンロード      ,牡,4,古川奈穂,54.0,16,02,14,14,0,3.1,14,107.6,"1476",0,10,11,12,14,39.3,480,石橋守,栗,0,22103285,01190,01140,10261C1202,,,,,,,, 132.2,  ,    ,44.8
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ロストボール      ,セ,7,水沼元輝,55.0,16,10,15,15,0,3.1,16,107.6,"1476",0,15,15,16,16,38.5,448,加藤和宏,美,0,19106972,01201,01077,10261C1210,,,,,,,, 213.3,  ,    ,47.9
26,03,01,1,小倉,12,12,１勝ｸﾗｽ,23,ダ,1,1700,稍,ワイルデンウーリー,牝,4,斎藤新,55.0,16,04,16,16,0,3.5,5,108,"1480",0,2,2,2,3,40.7,482,大久保龍,栗,0,22110010,01178,01058,10261C1204,,,,,,,,  14.0,  ,    ,40.2
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,バルナバ          ,牡,4,斎藤新,57.0,17,08,1,1,0,-0.3,2,120.3,"2003",0,12,12,7,4,35.9,504,浜田多実,栗,1870,22106633,01178,01138,10261C1108,,,,,,,,   5.1,  ,    ,50.8
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,モズロックンロール,牡,6,西塚洸二,58.0,17,10,2,2,0,0.3,7,120.6,"2006",0,9,10,11,8,35.9,518,藤岡健一,栗,750,20106535,01200,01062,10261C1110,,,,,,,,  17.1,  ,    ,51.1
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,ミッキーゴールド  ,セ,4,丹内祐次,57.0,17,11,3,3,0,0.5,1,120.8,"2008",0,16,16,17,15,35.4,490,池江泰寿,栗,470,22104765,01091,01071,10261C1111,,,,,,,,   2.3,  ,    ,53.4
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,サクソンジェンヌ  ,牝,5,横山琉人,56.0,17,16,4,4,0,0.6,5,120.9,"2009",0,3,3,3,2,36.9,470,高橋義忠,栗,280,21106993,01192,01129,10261C1116,,,,,,,,  12.0,  ,    ,47.6
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,アルトゥーム      ,牡,5,鮫島克駿,58.0,17,09,5,5,0,0.7,8,121,"2010",0,14,15,14,12,35.9,432,藤岡健一,栗,187,21105746,01157,01062,10261C1109,,,,,,,,  24.6,  ,    ,51.6
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,サトノクローク    ,牡,6,菱田裕二,58.0,17,04,6,6,0,0.8,14,121.1,"2011",0,9,10,11,8,36.4,480,橋口慎介,栗,0,20106667,01144,01154,10261C1104,,,,,,,,  67.8,  ,    ,49.7
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,アイスグリーン    ,牡,6,亀田温心,58.0,17,05,7,7,0,0.9,4,121.2,"2012",0,5,6,7,11,36.8,488,池添学,栗,0,20103354,01176,01144,10261C1105,,,,,,,,  10.1,  ,    ,48.3
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,タイキラフター    ,牡,6,富田暁,58.0,17,17,8,8,0,0.9,3,121.2,"2012",0,9,8,4,4,36.9,526,大竹正博,美,0,20106811,01168,01102,10261C1117,,,,,,,,   8.2,  ,    ,47.9
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,ドラゴンヘッド    ,牡,6,武藤雅,58.0,17,03,9,9,0,0.9,13,121.2,"2012",0,16,16,15,15,36,458,武藤善則,美,0,20100495,01169,01064,10261C1103,,,,,,,,  44.5,  ,    ,51.4
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,マイネルニコラス  ,牡,7,国分恭介,58.0,17,07,10,10,0,0.9,16,121.2,"2012",0,14,13,13,12,36.2,522,畠山吉宏,美,0,19100768,01124,01048,10261C1107,,,,,,,, 164.5,  ,    ,50.6
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,ホルトバージ      ,牡,5,小崎綾也,58.0,17,06,11,11,0,1,10,121.3,"2013",0,5,6,10,12,36.7,482,寺島良,栗,0,21102905,01152,01158,10261C1106,,,,,,,,  40.0,  ,    ,48.8
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,トーアライデン    ,牡,6,中井裕二,58.0,17,14,12,12,0,1.1,9,121.4,"2014",0,1,1,1,1,38.2,500,河嶋宏樹,栗,0,20103168,01141,01198,10261C1114,,,,,,,,  29.0,  ,    ,43.3
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,ピンクジン        ,牝,6,嶋田純次,56.0,17,01,13,13,0,1.2,11,121.5,"2015",0,3,4,7,7,37.1,438,南田美知,美,0,20106966,01134,00437,10261C1101,,,,,,,,  40.9,  ,    ,47.5
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,クレバーテースト  ,セ,7,小沢大仁,58.0,17,13,14,14,0,1.7,12,122,"2020",0,2,2,2,2,38.4,456,佐藤悠太,栗,0,19107025,01185,01205,10261C1113,,,,,,,,  41.8,  ,    ,43.3
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,パワーホール      ,セ,5,古川吉洋,58.0,17,15,15,15,0,2.3,6,122.6,"2026",0,5,4,4,8,38.4,500,昆貢,栗,0,21100363,01015,01044,10261C1115,,,,,,,,  15.7,  ,    ,44.0
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,ロワンディシー    ,牡,8,菊沢一樹,58.0,17,02,16,16,0,2.5,17,122.8,"2028",0,8,8,4,4,38.6,462,北出成人,栗,0,18100043,01161,01078,10261C1102,,,,,,,, 180.2,  ,    ,43.5
26,03,01,1,小倉,12,11,関門橋Ｓ･3勝,67,芝,0,2000,良,バリアントバイオ  ,牡,6,松若風馬,58.0,17,12,17,17,0,3.2,15,123.5,"2035",0,13,13,15,17,38.3,538,今野貞一,栗,0,20101941,01154,01128,10261C1112,,,,,,,, 123.4,  ,    ,45.3
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,モーデン          ,牡,8,鮫島克駿,58.0,18,16,1,1,0,-0.3,5,68.4,"1084",0,0,0,11,11,33.8,492,加藤公太,栗,1580,18100442,01157,01215,10261C1016,,,,,,,,  10.1,  ,    ,52.4
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,シュブロンレーヴル,牝,5,小沢大仁,56.0,18,13,2,2,0,0.3,9,68.7,"1087",0,0,0,4,4,35,426,杉山佳明,栗,630,21105873,01185,01178,10261C1013,,,,,,,,  16.7,  ,    ,46.3
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,ディアドコス      ,牡,6,松本大輝,58.0,18,07,3,3,0,0.4,11,68.8,"1088",0,0,0,8,8,34.5,488,羽月友彦,栗,400,20105409,01191,01091,10261C1007,,,,,,,,  26.0,  ,    ,49.4
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,カウンターセブン  ,牡,4,小林美駒,58.0,18,01,4,4,0,0.5,2,68.9,"1089",0,0,0,1,1,36.2,520,村田一誠,美,240,22104197,01206,01190,10261C1001,,,,,,,,   5.1,  ,    ,40.3
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,フォティック      ,牡,6,吉田隼人,58.0,18,10,5,5,0,0.5,4,68.9,"1089",0,0,0,11,10,34.3,474,飯田祐史,栗,158,20100271,01095,01139,10261C1010,,,,,,,,   8.5,  ,    ,50.9
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,イグニション      ,牡,6,田山旺佑,58.0,18,14,6,6,0,0.5,13,68.9,"1089",0,0,0,6,6,34.9,458,畑端省吾,栗,0,20103898,01220,01188,10261C1014,,,,,,,,  40.2,  ,    ,47.4
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,ラブディーヴァ    ,牝,5,石田拓郎,56.0,18,03,7,7,0,0.6,14,69,"1090",0,0,0,15,15,34.1,442,田中勝春,美,0,21104074,01203,01207,10261C1003,,,,,,,,  43.1,  ,    ,52.3
26,03,01,1,小倉,12,10,西日本新･2勝,43,芝,0,1200,良,セイウンデセオ    ,牝,5,菊沢一樹,56.0,18,15,7,7,0,0.6,3,69,"1090",0,0,0,8,8,34.7,490,小手川準,美,0,21100248,01161,01171,10261C1015,,,,,,,,   7.3,  ,    ,48.8
