年,月,日,回次,場所,日次,レース番号,レース名,クラスコード,芝・ダ,コースコード,距離,馬場状態,馬名,性別,年齢,騎手名,斤量,頭数,馬番,確定着順,入線着順,異常コード,着差タイム,人気順,走破タイム,走破時計,,通過順1,通過順2,通過順3,通過順4,上がり3Fタイム,馬体重,調教師,所属地,賞金,血統登録番号,騎手コード,調教師コード,レースID,現馬主名,生産者名,父馬名,母馬名,母の父馬名,毛色,生年月日,単勝オッズ,馬印1,レース印1,PCI
26,05,09,1,新潟,3,09,ゆきつば･1勝,23,芝,0,1200,良,マーシャルアン    ,牡,3,ゴンサル,57.0,14,02,13,13,0,1.2,13,71,"1110",0,0,0,11,13,36,474,大和田成,美,0,23102819,05675,01124,0426130902,,,,,,,, 112.7,  ,    ,47.2
26,05,09,1,新潟,3,09,ゆきつば･1勝,23,芝,0,1200,良,シュテルン        ,牝,3,丸田恭介,55.0,14,07,14,14,0,1.7,14,71.5,"1115",0,0,0,5,6,37,472,和田雄二,美,0,23100606,01117,01143,0426130907,,,,,,,, 317.0,  ,    ,43.2
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ヴァズレーヌ      ,牝,5,小崎綾也,56.0,15,03,1,1,0,-0.9,3,116,"1560",0,4,4,4,4,40.4,482,嘉藤貴行,美,820,21106707,01152,01195,0426130803,,,,,,,,   5.7,  ,    ,43.6
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,オブシディアーナ  ,牝,4,舟山瑠泉,54.0,15,04,2,2,0,0.9,7,116.9,"1569",0,2,2,2,2,41.7,474,池添学,栗,330,22102994,01221,01144,0426130804,,,,,,,,  15.3,  ,    ,40.2
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ブーケドグレイス  ,牝,5,横山琉人,56.0,15,02,3,3,0,1,6,117,"1570",0,13,13,14,13,39.6,474,相沢郁,美,210,21102494,01192,01020,0426130802,,,,,,,,  15.1,  ,    ,47.7
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,メリーサウンド    ,牝,4,小沢大仁,56.0,15,01,4,4,0,1,12,117,"1570",0,6,6,5,5,41.1,466,小笠倫弘,美,120,22105516,01185,01076,0426130801,,,,,,,,  75.6,  ,    ,42.3
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,リアンクトワ      ,牝,5,大久保友,53.0,15,13,5,5,0,1.1,4,117.1,"1571",0,9,10,9,9,40.2,446,辻野泰之,栗,82,21103293,01194,01183,0426130813,,,,,,,,   9.6,  ,    ,45.6
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ライヴスプーン    ,牝,4,小林凌大,56.0,15,09,6,6,0,1.6,2,117.6,"1576",0,1,1,1,1,42.5,414,尾形和幸,美,0,22104264,01177,01141,0426130809,,,,,,,,   5.4,  ,    ,38.4
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ブルーユンチェリー,牝,4,嶋田純次,56.0,15,12,7,7,0,1.6,10,117.6,"1576",0,8,9,9,9,40.7,458,水野貴広,美,0,22103011,01134,01094,0426130812,,,,,,,,  43.3,  ,    ,44.5
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ラグナトーレ      ,牝,4,河原田菜,52.0,15,05,8,8,0,1.6,8,117.6,"1576",0,4,4,5,6,41.8,456,角田晃一,栗,0,22106185,01204,01121,0426130805,,,,,,,,  19.7,  ,    ,40.7
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,カルネヴァーレ    ,牝,5,菊沢一樹,56.0,15,08,9,9,0,1.7,5,117.7,"1577",0,11,10,7,8,41.3,528,菊沢隆徳,美,0,21103720,01161,01115,0426130808,,,,,,,,  10.4,  ,    ,42.5
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,メイショウバスク  ,牝,4,加藤祥太,56.0,15,07,10,10,0,1.7,13,117.7,"1577",0,12,12,11,11,40.5,488,梅田智之,栗,0,22103193,01156,01084,0426130807,,,,,,,,  81.0,  ,    ,45.3
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ショウナンマリーナ,牝,4,丸山元気,56.0,15,06,11,11,0,2.5,14,118.5,"1585",0,9,8,7,7,42.1,430,森一誠,美,0,22101259,01127,01201,0426130806,,,,,,,,  82.6,  ,    ,40.7
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,サラサラヘアー    ,牝,4,小林美駒,53.0,15,15,12,12,0,2.7,9,118.7,"1587",0,2,2,2,3,43.5,458,前川恭子,栗,0,22103463,01206,01210,0426130815,,,,,,,,  33.0,  ,    ,36.4
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ベルフィーヌ      ,牝,5,丸田恭介,56.0,15,10,13,13,0,2.7,1,118.7,"1587",0,14,14,11,11,41.6,516,堀内岳志,美,0,21104754,01117,01189,0426130810,,,,,,,,   2.4,  ,    ,42.7
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,ファーマシャイン  ,牝,5,長浜鴻緒,55.0,15,14,14,14,0,3.1,15,119.1,"1591",0,6,7,11,14,41.9,450,深山雅史,美,0,21101591,01214,01174,0426130814,,,,,,,, 224.8,  ,    ,42.1
26,05,09,1,新潟,3,08,１勝ｸﾗｽ・牝,23,ダ,1,1800,稍,オーケーエンジェル,牝,4,富田暁,56.0,15,11,15,15,0,4.8,11,120.8,"2008",0,15,15,15,14,43.3,454,笹田和秀,栗,0,22104553,01168,01104,0426130811,,,,,,,,  73.9,  ,    ,39.5
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ピコテンダー      ,牝,4,舟山瑠泉,53.0,15,12,1,1,0,-0.8,1,72.3,"1123",0,0,0,2,2,38.7,482,上原佑紀,美,820,22110132,01221,01192,0426130712,,,,,,,,   2.2,  ,    ,36.8
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,サンライズジュピタ,牡,4,小崎綾也,58.0,15,03,2,2,0,0.8,6,73.1,"1131",0,0,0,1,1,39.6,518,石坂公一,栗,330,22103307,01152,01166,0426130703,,,,,,,,  13.7,  ,    ,34.6
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ゼットスパンキー  ,牡,5,森田誠也,55.0,15,07,3,3,0,1,4,73.3,"1133",0,0,0,15,15,37.4,470,宮徹,栗,210,21107255,01222,01018,0426130707,,,,,,,,  12.4,  ,    ,46.0
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,アルマーレシチー  ,セ,5,河原田菜,54.0,15,06,4,4,0,1.2,12,73.5,"1135",0,0,0,13,13,38.2,528,上原博之,美,120,21100675,01204,00423,0426130706,,,,,,,, 129.2,  ,    ,42.4
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ジーティームッシュ,牡,4,小林美駒,55.0,15,14,5,5,0,1.2,2,73.5,"1135",0,0,0,5,4,39.5,434,西村真幸,栗,82,22105215,01206,01148,0426130714,,,,,,,,   4.3,  ,    ,36.1
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ジュウオウ        ,牡,5,丸山元気,58.0,15,02,6,6,0,1.3,9,73.6,"1136",0,0,0,4,5,39.8,546,秋山真一,栗,0,21110162,01127,01212,0426130702,,,,,,,,  61.7,  ,    ,34.9
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,トッレブランカ    ,牡,4,小沢大仁,58.0,15,10,7,7,0,1.4,10,73.7,"1137",0,0,0,6,7,39.6,472,今野貞一,栗,0,22100088,01185,01128,0426130710,,,,,,,,  70.3,  ,    ,36.1
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ソードマスター    ,牡,4,丸田恭介,58.0,15,08,8,8,0,1.5,7,73.8,"1138",0,0,0,7,6,39.4,470,斎藤誠,美,0,22105415,01117,01086,0426130708,,,,,,,,  16.9,  ,    ,37.3
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ナンヨークリスタル,セ,6,和田陽希,55.0,15,15,9,9,0,1.6,8,73.9,"1139",0,0,0,11,9,38.9,496,松永幹夫,栗,0,20103513,01223,01092,0426130715,,,,,,,,  48.3,  ,    ,40.0
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,スターチスブーケ  ,牝,5,菊沢一樹,56.0,15,05,10,10,0,1.7,14,74,"1140",0,0,0,11,9,39,510,田中勝春,美,0,21110075,01161,01207,0426130705,,,,,,,, 209.8,  ,    ,39.7
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,リッチハンター    ,牡,6,石田拓郎,55.0,15,13,11,11,0,1.7,13,74,"1140",0,0,0,8,8,39.5,500,本間忍,美,0,20100555,01203,01056,0426130713,,,,,,,, 164.3,  ,    ,37.3
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,アースミューズ    ,牝,4,長浜鴻緒,55.0,15,04,12,12,0,1.9,5,74.2,"1142",0,0,0,8,9,39.7,450,粕谷昌央,美,0,22105909,01214,01096,0426130704,,,,,,,,  12.9,  ,    ,36.9
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ルクスマーベリック,セ,5,松本大輝,58.0,15,01,13,13,0,2.1,15,74.4,"1144",0,0,0,14,14,38.6,450,大和田成,美,0,21104105,01191,01124,0426130701,,,,,,,, 232.7,  ,    ,42.7
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,シャインミラカナ  ,牡,4,亀田温心,58.0,15,09,14,14,0,2.2,11,74.5,"1145",0,0,0,10,12,39.8,470,北出成人,栗,0,22104411,01176,01078,0426130709,,,,,,,, 120.2,  ,    ,37.2
26,05,09,1,新潟,3,07,１勝ｸﾗｽ,23,ダ,1,1200,稍,ミルミナーヴァ    ,牝,5,富田暁,56.0,15,11,15,15,0,4.3,3,76.6,"1166",0,0,0,2,2,43,484,橋田宜長,栗,0,21106332,01168,01218,0426130711,,,,,,,,   4.8,  ,    ,28.1
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,タイキアロハ      ,牡,3,菊沢一樹,57.0,16,15,1,1,0,0,6,126.5,"2065",0,6,6,6,6,36.1,486,西田雄一,美,590,23102183,01161,01187,0426130615,,,,,,,,  21.3,  ,    ,57.3
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ウインマニフィーク,牡,3,石神深道,54.0,16,09,2,2,0,0,1,126.5,"2065",0,8,9,7,7,35.9,466,鈴木慎太,美,240,23105862,01209,01179,0426130609,,,,,,,,   2.8,  ,    ,58.2
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,フローレンスフーガ,牡,3,小崎綾也,57.0,16,05,3,3,0,0.2,5,126.7,"2067",0,8,7,7,7,36.2,480,四位洋文,栗,150,23101000,01152,01184,0426130605,,,,,,,,  20.9,  ,    ,57.1
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ダンツウルス      ,牡,3,丸山元気,57.0,16,13,4,4,0,0.2,2,126.7,"2067",0,3,3,3,3,36.6,460,谷潔,栗,89,23102901,01127,00431,0426130613,,,,,,,,   3.0,  ,    ,55.5
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,マコトアディントン,牡,3,斎藤新,57.0,16,14,5,5,0,0.3,3,126.8,"2068",0,13,14,14,14,35.6,430,前川恭子,栗,59,23102128,01178,01210,0426130614,,,,,,,,   4.9,  ,    ,59.8
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ホウオウライラック,牝,3,小林美駒,52.0,16,06,6,6,0,0.3,10,126.8,"2068",0,16,16,13,9,35.7,430,高柳瑞樹,美,0,23105618,01206,01118,0426130606,,,,,,,,  48.1,  ,    ,59.4
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ビップジョワ      ,牝,3,丸田恭介,55.0,16,04,7,7,0,0.4,7,126.9,"2069",0,1,1,1,1,37,416,高柳瑞樹,美,0,23102511,01117,01118,0426130604,,,,,,,,  22.5,  ,    ,54.1
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,オーブレーヌ      ,牝,3,舟山瑠泉,53.0,16,11,8,8,0,0.4,8,126.9,"2069",0,13,12,11,9,35.9,388,和田正一,美,0,23106812,01221,01114,0426130611,,,,,,,,  30.1,  ,    ,58.6
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,コスモペンタス    ,牝,3,森田誠也,52.0,16,07,9,9,0,0.4,16,126.9,"2069",0,3,5,3,3,36.7,414,西田雄一,美,0,23106482,01222,01187,0426130607,,,,,,,, 328.9,  ,    ,55.3
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ナイトバード      ,牡,3,ゴンサル,57.0,16,12,10,10,0,0.5,4,127,"2070",0,10,9,10,9,36.2,432,田村康仁,美,0,23103429,05675,01027,0426130612,,,,,,,,   8.8,  ,    ,57.5
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ウールヴヘジン    ,牡,3,西塚洸二,57.0,16,10,11,11,0,0.5,12,127,"2070",0,2,2,2,2,37,420,青木孝文,美,0,23102442,01200,01156,0426130610,,,,,,,, 104.8,  ,    ,54.2
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,チェイサー        ,牡,3,長浜鴻緒,56.0,16,02,12,12,0,0.7,11,127.2,"2072",0,3,3,3,3,37,420,相沢郁,美,0,23104603,01214,01020,0426130602,,,,,,,,  99.3,  ,    ,54.5
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,モロノディアマンテ,牡,3,大久保友,54.0,16,01,13,13,0,0.9,14,127.4,"2074",0,6,7,7,9,36.8,422,田中勝春,美,0,23102890,01194,01207,0426130601,,,,,,,, 327.3,  ,    ,55.5
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,クレインヴォイス  ,牡,3,石川裕紀,57.0,16,03,14,14,0,1.4,13,127.9,"2079",0,10,9,11,13,36.9,436,相沢郁,美,0,23106789,01150,01020,0426130603,,,,,,,, 149.6,  ,    ,55.7
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,ドナシュネル      ,牝,3,和田陽希,52.0,16,16,15,15,0,1.5,15,128,"2080",0,10,12,15,15,36.6,434,栗田徹,美,0,23110050,01223,01127,0426130616,,,,,,,, 328.6,  ,    ,57.0
26,05,09,1,新潟,3,06,未勝利,7,芝,0,2000,良,トンデトンデトンデ,牡,3,亀田温心,57.0,16,08,16,16,0,1.9,9,128.4,"2084",0,13,14,16,15,36.9,466,北出成人,栗,0,23101914,01176,01078,0426130608,,,,,,,,  37.1,  ,    ,56.3
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ソードスレイプニル,牝,3,横山琉人,55.0,16,10,1,1,0,0,3,70.2,"1102",0,0,0,8,6,35.7,448,鈴木慎太,美,590,23103942,01192,01179,0426130510,,,,,,,,   6.3,  ,    ,46.6
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ハルヒメ          ,牝,3,長浜鴻緒,54.0,16,07,2,2,0,0,9,70.2,"1102",0,0,0,2,2,36.5,402,矢嶋大樹,美,240,23103400,01214,01202,0426130507,,,,,,,,  20.1,  ,    ,42.3
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,マイネルユーゲント,牡,3,小林美駒,54.0,16,16,3,3,0,0.3,1,70.5,"1105",0,0,0,1,1,37,448,加藤士津,美,150,23100143,01206,01169,0426130516,,,,,,,,   3.1,  ,    ,40.5
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,スイートポメロ    ,牝,3,和田陽希,52.0,16,05,4,4,0,0.5,8,70.7,"1107",0,0,0,3,3,36.8,390,森田直行,栗,89,23102133,01223,01142,0426130505,,,,,,,,  16.9,  ,    ,42.1
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ニシノシャルム    ,牝,3,遠藤汰月,52.0,16,11,5,5,0,0.6,12,70.8,"1108",0,0,0,11,9,36,428,栗田徹,美,59,23105138,01218,01127,0426130511,,,,,,,, 122.1,  ,    ,46.7
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,メイショウピュルテ,牝,3,西塚洸二,55.0,16,12,6,6,0,0.7,2,70.9,"1109",0,0,0,4,3,36.8,440,笹田和秀,栗,0,23104818,01200,01104,0426130512,,,,,,,,   5.1,  ,    ,42.7
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ザムーン          ,牝,3,舟山瑠泉,53.0,16,03,7,7,0,0.7,7,70.9,"1109",0,0,0,7,6,36.5,458,千田輝彦,栗,0,23101170,01221,01120,0426130503,,,,,,,,  14.9,  ,    ,44.2
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ベルフィーノ      ,牝,3,河原田菜,51.0,16,14,8,8,0,0.8,16,71,"1110",0,0,0,5,3,36.8,444,宮本博,栗,0,23101013,01204,01073,0426130514,,,,,,,, 206.4,  ,    ,42.9
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,スカイプレリュード,牡,3,石田拓郎,54.0,16,04,9,9,0,0.8,6,71,"1110",0,0,0,8,9,36.4,476,大竹正博,美,0,23101873,01203,01102,0426130504,,,,,,,,  10.5,  ,    ,45.1
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,マイニオサラスタス,牝,3,古川奈穂,53.0,16,01,10,10,0,0.9,14,71.1,"1111",0,0,0,11,11,36.3,384,石栗龍彦,美,0,23104853,01190,01043,0426130501,,,,,,,, 145.3,  ,    ,45.9
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,スーパーチャイルド,牡,3,上里直汰,54.0,16,06,11,11,0,1,11,71.2,"1112",0,0,0,14,16,36.1,494,本間忍,美,0,23101206,01217,01056,0426130506,,,,,,,,  61.6,  ,    ,47.2
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ニシノタチアナ    ,牝,3,石神深道,52.0,16,08,12,12,0,1,4,71.2,"1112",0,0,0,11,15,36.3,370,清水英克,美,0,23104714,01209,01080,0426130508,,,,,,,,   7.9,  ,    ,46.1
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,エーデルハイ      ,牝,3,水沼元輝,52.0,16,15,13,13,0,1,13,71.2,"1112",0,0,0,14,11,36.1,444,天間昭一,美,0,23103047,01201,01090,0426130515,,,,,,,, 128.5,  ,    ,47.2
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,フクノアンタレス  ,牝,3,鷲頭虎太,53.0,16,13,14,14,0,1.3,5,71.5,"1115",0,0,0,14,11,36.4,432,堀内岳志,美,0,23102332,01202,01189,0426130513,,,,,,,,   9.7,  ,    ,46.4
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,ナデシコザクラ    ,牝,3,永島まな,53.0,16,02,15,15,0,1.5,10,71.7,"1117",0,0,0,5,6,37.5,420,秋山真一,栗,0,23103916,01187,01212,0426130502,,,,,,,,  28.4,  ,    ,41.2
26,05,09,1,新潟,3,05,未勝利・若,7,芝,0,1200,良,キングスメッセージ,牡,3,小沢大仁,57.0,16,09,16,16,0,2.1,15,72.3,"1123",0,0,0,8,11,37.7,466,尾関知人,美,0,23102372,01185,01103,0426130509,,,,,,,, 199.4,  ,    ,41.8
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,ルドヴィクス      ,牡,8,上野翔,60.0,11,11,1,1,0,-0.5,6,190.9,"3109",0,2,2,2,2,13.2,532,久保田貴,美,1430,18105213,01087,01067,0426130411,,,,,,,,   9.3,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,コレクテイニア    ,牡,6,草野太郎,60.0,11,07,2,2,0,0.5,1,191.4,"3114",0,11,9,7,6,13.2,470,戸田博文,美,570,20110020,01113,01054,0426130407,,,,,,,,   3.0,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,スコラーリ        ,牡,7,伴啓太,60.0,11,02,3,3,0,0.7,2,191.6,"3116",0,8,7,4,4,13.3,482,萩原清,美,360,19100718,01149,01017,0426130402,,,,,,,,   4.3,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,ロードリベラシオン,牡,4,五十嵐雄,59.0,11,06,4,4,0,0.8,5,191.7,"3117",0,1,1,1,1,13.3,510,尾形和幸,美,210,22102821,01069,01141,0426130406,,,,,,,,   8.6,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,バルサムノート    ,牡,6,森一馬,60.0,11,10,5,5,0,0.9,3,191.8,"3118",0,4,3,3,3,13.3,516,高野友和,栗,143,20103276,01139,01117,0426130410,,,,,,,,   5.1,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,ジーティーオウジャ,セ,5,水沼元輝,57.0,11,08,6,6,0,1,7,191.9,"3119",0,9,9,7,5,13.3,504,石栗龍彦,美,0,21104943,01201,01043,0426130408,,,,,,,,  12.9,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,モズバンディット  ,牡,6,中村将之,60.0,11,09,7,7,0,1.9,8,192.8,"3128",0,6,6,9,9,13.3,462,中尾秀正,栗,0,20101268,01101,01069,0426130409,,,,,,,,  34.0,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,ローンウルフ      ,牡,5,大江原圭,60.0,11,04,8,8,0,3.2,11,194.1,"3141",0,3,3,6,8,13.4,490,武市康男,美,0,21104112,01120,01089,0426130404,,,,,,,, 116.3,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,タイセイジャスパー,セ,7,難波剛健,60.0,11,05,9,9,0,5.1,10,196,"3160",0,5,5,4,6,13.6,496,伊藤圭三,美,0,19100135,01066,01023,0426130405,,,,,,,,  76.5,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,テクネチウム      ,セ,5,井上敏樹,57.0,11,01,10,10,0,6.3,9,197.2,"3172",0,6,7,10,11,13.6,484,前川恭子,栗,0,21104280,01151,01210,0426130401,,,,,,,,  72.6,  ,    , 0.0
26,05,09,1,新潟,3,04,障害・オープ,131,芝,2,2890,稍,キングサーガ      ,セ,9,小牧加矢,60.0,11,03,11,11,0,7.8,4,198.7,"3187",0,9,9,11,10,13.8,496,小栗実,栗,0,17105439,01196,01194,0426130403,,,,,,,,   7.5,  ,    , 0.0
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,フレンズプラス    ,牝,3,ゴンサル,55.0,15,15,1,1,0,-0.4,1,72.9,"1129",0,0,0,3,3,38.7,412,宮本博,栗,590,23104539,05675,01073,0426130315,,,,,,,,   3.4,  ,    ,38.4
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,キタノプレミアム  ,牝,3,国分優作,55.0,15,14,2,2,0,0.4,7,73.3,"1133",0,0,0,2,2,39.3,450,坂口智康,栗,240,23100598,01125,01170,0426130314,,,,,,,,  16.3,  ,    ,36.5
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,プラチナムディスク,牝,3,舟山瑠泉,53.0,15,13,3,3,0,1.2,5,74.1,"1141",0,0,0,1,1,40.2,432,小笠倫弘,美,150,23102383,01221,01076,0426130313,,,,,,,,   9.0,  ,    ,34.3
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,グラマラス        ,牝,3,斎藤新,55.0,15,12,4,4,0,1.3,4,74.2,"1142",0,0,0,7,7,39.2,468,安田翔伍,栗,89,23107185,01178,01164,0426130312,,,,,,,,   7.3,  ,    ,39.3
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,ミスジェイド      ,牝,3,長岡禎仁,55.0,15,01,5,5,0,1.6,9,74.5,"1145",0,0,0,4,4,40.2,452,杉山佳明,栗,59,23104199,01142,01178,0426130301,,,,,,,,  23.2,  ,    ,35.3
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,スノーランス      ,牝,3,富田暁,55.0,15,09,6,6,0,1.9,2,74.8,"1148",0,0,0,5,5,40.3,464,上原佑紀,美,0,23103693,01168,01192,0426130309,,,,,,,,   4.8,  ,    ,35.6
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,ヴィビーム        ,牝,3,菊沢一樹,55.0,15,08,7,7,0,2.2,10,75.1,"1151",0,0,0,5,5,40.6,450,岩戸孝樹,美,0,23104665,01161,01051,0426130308,,,,,,,,  31.5,  ,    ,35.0
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,ラストシャイニー  ,牝,3,小林美駒,52.0,15,03,8,8,0,2.2,3,75.1,"1151",0,0,0,8,7,39.9,416,千葉直人,美,0,23105803,01206,01199,0426130303,,,,,,,,   4.9,  ,    ,38.2
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,ローズオブジャパン,牝,3,横山琉人,55.0,15,10,9,9,0,2.2,6,75.1,"1151",0,0,0,12,9,38.6,436,田中剛,美,0,23101100,01192,01119,0426130310,,,,,,,,   9.2,  ,    ,44.6
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,スターペスアンナ  ,牝,3,森田誠也,52.0,15,07,10,10,0,2.3,15,75.2,"1152",0,0,0,14,14,37.7,412,石橋守,栗,0,23104619,01222,01140,0426130307,,,,,,,, 354.5,  ,    ,49.5
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,スナークオーロラ  ,牝,3,小沢大仁,55.0,15,05,11,11,0,2.3,8,75.2,"1152",0,0,0,9,9,39.3,470,今野貞一,栗,0,23106196,01185,01128,0426130305,,,,,,,,  21.9,  ,    ,41.3
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,オーロクリューソス,牝,3,遠藤汰月,52.0,15,02,12,12,0,2.7,13,75.6,"1156",0,0,0,12,13,39.1,426,荒川義之,栗,0,23100311,01218,01095,0426130302,,,,,,,, 231.9,  ,    ,43.4
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,モズセンピロ      ,牝,3,小崎綾也,55.0,15,04,13,13,0,3.1,14,76,"1160",0,0,0,10,9,39.8,436,牧浦充徳,栗,0,23105730,01152,01113,0426130304,,,,,,,, 264.3,  ,    ,41.0
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,ミヤザキムスメ    ,牝,3,永島まな,53.0,15,11,14,14,0,3.6,12,76.5,"1165",0,0,0,10,9,40.2,394,和田雄二,美,0,23109146,01187,01143,0426130311,,,,,,,, 223.5,  ,    ,40.3
26,05,09,1,新潟,3,03,未勝利・牝,7,ダ,1,1200,稍,エスコルチア      ,牝,3,伊藤工真,55.0,15,06,15,15,0,13.6,11,86.5,"1265",0,0,0,15,15,46.3,462,林徹,美,0,23106138,01119,01163,0426130306,,,,,,,, 217.4,  ,    ,36.8
