年,月,日,回次,場所,日次,レース番号,レース名,クラスコード,芝・ダ,コースコード,距離,馬場状態,馬名,性別,年齢,騎手名,斤量,頭数,馬番,確定着順,入線着順,異常コード,着差タイム,人気順,走破タイム,走破時計,,通過順1,通過順2,通過順3,通過順4,上がり3Fタイム,馬体重,調教師,所属地,賞金,血統登録番号,騎手コード,調教師コード,レースID,現馬主名,生産者名,父馬名,母馬名,母の父馬名,毛色,生年月日,単勝オッズ,馬印1,レース印1,PCI
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ジョイフルニュース,牝,4,佐々木大,55.0,16,06,2,2,0,0,1,92,"1320",0,0,5,7,6,33.6,460,大竹正博,美,1100,22105369,01197,01102,0626261006,,,,,,,,   2.2,  ,    ,54.3
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,レガーロデルシエロ,牡,5,岩田康誠,57.0,16,16,3,3,0,0.2,8,92.2,"1322",0,0,10,10,9,33.5,516,栗田徹,美,680,21105661,05203,01127,0626261016,,,,,,,,  35.6,  ,    ,55.1
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ダノンエアズロック,牡,5,津村明秀,57.0,16,15,4,4,0,0.2,3,92.2,"1322",0,0,2,3,3,34.3,506,堀宣行,美,410,21105817,01092,01070,0626261015,,,,,,,,   6.7,  ,    ,51.3
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ゾンニッヒ        ,牡,8,団野大成,59.0,16,07,5,5,0,0.2,11,92.2,"1322",0,0,8,7,8,33.7,484,池江泰寿,栗,270,18101343,01180,01071,0626261007,,,,,,,,  91.4,  ,    ,54.2
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ランフォーヴァウ  ,牝,4,石川裕紀,55.0,16,02,6,6,0,0.5,9,92.5,"1325",0,0,7,6,6,34.2,452,福永祐一,栗,0,22105291,01150,01203,0626261002,,,,,,,,  36.7,  ,    ,52.3
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,エンペラーズソード,セ,4,荻野極,57.0,16,13,7,7,0,0.5,5,92.5,"1325",0,0,1,1,1,35.2,494,高木登,美,0,22106691,01160,01088,0626261013,,,,,,,,  11.8,  ,    ,47.7
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,アルビージャ      ,牡,8,丹内祐次,57.0,16,03,8,8,0,0.5,13,92.5,"1325",0,0,12,13,12,33.6,514,手塚貴久,美,0,18104913,01091,01038,0626261003,,,,,,,, 139.6,  ,    ,55.2
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ダイシンヤマト    ,牡,6,吉田豊,57.0,16,09,9,9,0,0.6,6,92.6,"1326",0,0,10,10,9,33.9,510,戸田博文,美,0,20101967,00733,01054,0626261009,,,,,,,,  32.2,  ,    ,53.9
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,メイショウシンタケ,牡,8,角田大和,58.0,16,14,10,10,0,0.6,16,92.6,"1326",0,0,15,13,15,33.6,488,千田輝彦,栗,0,18106318,01186,01120,0626261014,,,,,,,, 257.2,  ,    ,55.4
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ランスオブカオス  ,牡,4,坂井瑠星,58.0,16,11,11,11,0,0.7,2,92.7,"1327",0,0,2,2,2,34.9,500,奥村豊,栗,0,22104401,01163,01146,0626261011,,,,,,,,   3.7,  ,    ,49.4
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,タシット          ,牡,7,石橋脩,57.0,16,10,12,12,0,0.7,12,92.7,"1327",0,0,4,4,4,34.7,482,中川公成,美,0,19106335,01077,01081,0626261010,,,,,,,, 134.5,  ,    ,50.3
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,アサヒ            ,牡,7,横山琉人,57.0,16,01,13,13,0,0.9,14,92.9,"1329",0,0,12,13,14,34,508,金成貴史,美,0,19105482,01192,01132,0626261001,,,,,,,, 204.4,  ,    ,53.9
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,フロムダスク      ,牡,6,笹川翼,57.0,16,08,14,14,0,1,10,93,"1330",0,0,12,12,12,34.2,514,森秀行,栗,0,20110133,05524,00427,0626261008,,,,,,,,  50.2,  ,    ,53.2
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,エエヤン          ,セ,6,杉原誠人,59.0,16,12,15,15,0,1.2,15,93.2,"1332",0,0,16,16,15,34,480,伊藤大士,美,0,20105295,01135,01109,0626261012,,,,,,,, 247.6,  ,    ,54.5
26,03,15,2,中山,6,10,東風Ｓ(L),115,芝,8,1600,良,ニシノスーベニア  ,牡,7,大野拓弥,58.0,16,04,16,16,0,17.1,7,109.1,"1491",0,0,8,9,9,50.5,528,上原博之,美,0,19101408,01096,00423,0626261004,,,,,,,,  32.8,  ,    ,19.6
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,ロングウェイホーム,牡,4,荻野極,57.0,11,11,1,1,0,-0.4,6,155,"2350",0,2,2,1,1,39,542,伊坂重信,美,1580,22101634,01160,01177,0626260911,,,,,,,,  11.6,  ,    ,49.1
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,オオタチ          ,牡,4,佐々木大,57.0,11,05,2,2,0,0.4,4,155.4,"2354",0,9,9,7,5,38.1,472,久保田貴,美,630,22101234,01197,01067,0626260905,,,,,,,,   5.1,  ,    ,52.6
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,ソウルアンドジャズ,セ,5,坂井瑠星,58.0,11,08,3,3,0,0.7,2,155.7,"2357",0,3,3,3,2,39.1,504,武井亮,美,400,21106694,01163,01147,0626260908,,,,,,,,   4.7,  ,    ,49.4
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,オーシンハーフ    ,セ,5,横山和生,58.0,11,10,4,4,0,1.1,3,156.1,"2361",0,7,7,5,5,39,448,高橋一哉,栗,240,21101419,01140,01206,0626260910,,,,,,,,   5.1,  ,    ,50.1
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,キャストロププ    ,牡,4,丹内祐次,57.0,11,01,5,5,0,1.1,5,156.1,"2361",0,3,3,4,3,39.2,500,尾形和幸,美,158,22100749,01091,01141,0626260901,,,,,,,,   7.8,  ,    ,49.4
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,ムジェロ          ,牡,6,横山武史,58.0,11,06,6,6,0,1.9,1,156.9,"2369",0,7,7,7,8,39.5,524,藤原英昭,栗,0,20103414,01170,01055,0626260906,,,,,,,,   2.9,  ,    ,49.1
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,サトノシュトラーセ,牡,5,岩田康誠,58.0,11,07,7,7,0,1.9,7,156.9,"2369",0,6,6,5,5,39.7,520,友道康夫,栗,0,21104810,05203,01061,0626260907,,,,,,,,  15.9,  ,    ,48.4
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,インジケーター    ,牡,5,石田拓郎,58.0,11,09,8,8,0,2,8,157,"2370",0,1,1,2,3,40.6,506,高橋康之,栗,0,21103574,01203,01135,0626260909,,,,,,,,  48.6,  ,    ,45.6
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,スプレーフォール  ,牡,5,横山琉人,58.0,11,03,9,9,0,2.8,11,157.8,"2378",0,9,9,10,9,40.1,470,相沢郁,美,0,21107266,01192,01020,0626260903,,,,,,,, 274.1,  ,    ,47.8
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,イデアユウシン    ,牡,6,江田照男,58.0,11,04,10,10,0,2.9,10,157.9,"2379",0,11,11,11,11,39.9,540,松永康利,美,0,20106549,00689,01093,0626260904,,,,,,,, 269.0,  ,    ,48.6
26,03,15,2,中山,6,09,阿見特別･2勝,43,ダ,1,2400,良,アメリカンエール  ,セ,8,角田大和,58.0,11,02,11,11,0,3.6,9,158.6,"2386",0,5,5,7,10,41.2,500,東田明士,栗,0,18110132,01186,01209,0626260902,,,,,,,, 192.1,  ,    ,45.0
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,インパクトシー    ,牡,4,横山琉人,58.0,10,01,1,1,0,-0.1,2,92,"1320",0,0,5,2,2,34.1,534,大竹正博,美,1190,22101230,01192,01102,0626260801,,,,,,,,   2.7,  ,    ,51.9
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,ダノンミッション  ,牡,4,佐々木大,58.0,10,07,2,2,0,0.1,3,92.1,"1321",0,0,3,5,5,33.7,488,堀宣行,美,480,22105478,01197,01070,0626260807,,,,,,,,   4.6,  ,    ,54.0
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,クライスレリアーナ,牝,4,ルメール,56.0,10,08,3,3,0,0.1,1,92.1,"1321",0,0,7,7,7,33.4,460,木村哲也,美,300,22104818,05339,01126,0626260808,,,,,,,,   1.9,  ,    ,55.4
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,ツルマウカタチ    ,牡,5,石川裕紀,58.0,10,04,4,4,0,0.6,4,92.6,"1326",0,0,8,8,9,33.7,476,手塚貴久,美,180,21102106,01150,01038,0626260804,,,,,,,,  17.4,  ,    ,54.9
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,シャンパンマーク  ,セ,5,丹内祐次,58.0,10,06,5,5,0,0.7,6,92.7,"1327",0,0,6,5,5,34.3,490,蛯名正義,美,119,21105252,01091,01191,0626260806,,,,,,,,  44.4,  ,    ,52.2
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,ネーブルオレンジ  ,牝,4,古川奈穂,54.0,10,05,6,6,0,0.8,8,92.8,"1328",0,0,2,2,2,35,482,杉山佳明,栗,0,22105431,01190,01178,0626260805,,,,,,,,  69.7,  ,    ,49.1
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,ロゼル            ,牡,6,岩田康誠,58.0,10,10,7,7,0,1,7,93,"1330",0,0,3,4,4,34.8,498,大和田成,美,0,20106415,05203,01124,0626260810,,,,,,,,  48.3,  ,    ,50.3
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,コスモオピニオン  ,牡,6,長浜鴻緒,56.0,10,03,8,8,0,1.1,5,93.1,"1331",0,0,8,8,7,34.2,518,黒岩陽一,美,0,20101258,01214,01133,0626260803,,,,,,,,  41.2,  ,    ,53.3
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,ヴェナートル      ,牡,4,武藤雅,58.0,10,02,9,9,0,1.6,9,93.6,"1336",0,0,1,1,1,36.5,508,武藤善則,美,0,22101469,01169,01064,0626260802,,,,,,,, 197.0,  ,    ,43.9
26,03,15,2,中山,6,08,２勝ｸﾗｽ,43,芝,8,1600,良,オリエンタルナイト,セ,5,角田大和,58.0,10,09,10,10,0,2.2,10,94.2,"1342",0,0,10,10,10,35,524,井上智史,栗,0,21104751,01186,01214,0626260809,,,,,,,, 241.2,  ,    ,51.5
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ハイヤーマーク    ,牡,3,ルメール,57.0,15,04,1,1,0,-0.1,2,67.3,"1073",0,0,0,5,4,34,468,手塚貴久,美,820,23103710,05339,01038,0626260704,,,,,,,,   4.1,  ,    ,47.9
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ニルマーネル      ,牝,3,吉田豊,55.0,15,15,2,2,0,0.1,9,67.4,"1074",0,0,0,12,9,33.4,400,小島茂之,美,330,23107231,00733,01068,0626260715,,,,,,,,  27.0,  ,    ,51.8
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ロジケープ        ,牡,3,丹内祐次,57.0,15,07,3,3,0,0.4,1,67.7,"1077",0,0,0,2,2,34.7,506,尾形和幸,美,210,23104015,01091,01141,0626260707,,,,,,,,   2.3,  ,    ,45.1
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ハッピーラッキー  ,牡,3,丸田恭介,57.0,15,02,4,4,0,0.5,7,67.8,"1078",0,0,0,7,7,34.2,462,武市康男,美,120,23103137,01117,01089,0626260702,,,,,,,,  18.8,  ,    ,48.2
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,グッドピース      ,牡,3,西村淳也,57.0,15,01,5,5,0,0.6,3,67.9,"1079",0,0,0,5,4,34.6,462,高野友和,栗,82,23110055,01171,01117,0626260701,,,,,,,,   5.0,  ,    ,46.2
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,マーゴットミスト  ,牡,3,古川奈穂,55.0,15,14,6,6,0,0.7,6,68,"1080",0,0,0,2,2,35.1,534,杉山佳明,栗,0,23101632,01190,01178,0626260714,,,,,,,,  16.4,  ,    ,43.7
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,フォトンゲイザー  ,牡,3,木幡巧也,57.0,15,06,7,7,0,0.7,12,68,"1080",0,0,0,7,7,34.5,434,牧光二,美,0,23106479,01162,01106,0626260706,,,,,,,, 168.4,  ,    ,47.1
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,コパノトーマス    ,牡,3,原優介,57.0,15,08,8,8,0,0.8,8,68.1,"1081",0,0,0,10,9,34.2,486,青木孝文,美,0,23103037,01184,01156,0626260708,,,,,,,,  22.3,  ,    ,49.1
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ホウオウヘッセン  ,牡,3,荻野極,57.0,15,03,9,9,0,0.9,4,68.2,"1082",0,0,0,1,1,35.3,466,田島俊明,美,0,23102440,01160,01112,0626260703,,,,,,,,  11.7,  ,    ,43.2
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,フェーダーローター,牝,3,津村明秀,55.0,15,10,10,10,0,1,10,68.3,"1083",0,0,0,13,13,34.1,440,天間昭一,美,0,23106484,01092,01090,0626260710,,,,,,,,  78.7,  ,    ,50.3
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ロンドンオービタル,牝,3,横山武史,55.0,15,11,11,11,0,1,5,68.3,"1083",0,0,0,10,11,34.4,432,岩戸孝樹,美,0,23103032,01170,01051,0626260711,,,,,,,,  15.4,  ,    ,48.5
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,セイウンアインス  ,牝,3,武藤雅,55.0,15,09,12,12,0,1,14,68.3,"1083",0,0,0,4,4,35.1,446,武藤善則,美,0,23106256,01169,01064,0626260709,,,,,,,, 307.0,  ,    ,44.6
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,ジャスパールビー  ,牝,3,笹川翼,55.0,15,13,13,13,0,1.3,11,68.6,"1086",0,0,0,9,12,34.9,440,森秀行,栗,0,23110097,05524,00427,0626260713,,,,,,,,  91.9,  ,    ,46.6
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,エムティリオ      ,牝,3,石橋脩,55.0,15,12,14,14,0,1.8,13,69.1,"1091",0,0,0,14,14,34.5,408,小野次郎,美,0,23101551,01077,01125,0626260712,,,,,,,, 293.8,  ,    ,50.3
26,03,15,2,中山,6,07,１勝ｸﾗｽ*,23,芝,8,1200,良,シノン            ,牝,3,桜井光輔,55.0,15,05,15,15,0,2.6,15,69.9,"1099",0,0,0,15,15,35,404,八木正喜,地,0,23104198,05563,05275,0626260705,,,,,,,, 395.5,  ,    ,49.7
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ブレードサクセス  ,牡,5,横山武史,58.0,16,05,1,1,0,-0.6,2,113.5,"1535",0,1,1,1,1,39.1,504,岩戸孝樹,美,820,21103376,01170,01051,0626260605,,,,,,,,   4.9,  ,    ,45.1
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ニシノケンタマン  ,牡,4,長浜鴻緒,56.0,16,04,2,2,0,0.6,4,114.1,"1541",0,11,11,11,6,38.2,470,深山雅史,美,330,22106427,01214,01174,0626260604,,,,,,,,   8.9,  ,    ,49.3
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ロードソルスティス,牡,4,岩田康誠,58.0,16,07,3,3,0,0.7,8,114.2,"1542",0,7,7,8,5,38.7,516,斎藤誠,美,210,22100650,05203,01086,0626260607,,,,,,,,  17.1,  ,    ,47.5
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ファルコンミノル  ,牡,6,木幡巧也,58.0,16,12,4,4,0,0.8,1,114.3,"1543",0,9,9,9,6,38.5,448,中舘英二,美,120,20104748,01162,01153,0626260612,,,,,,,,   3.3,  ,    ,48.4
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,メトロポリターナ  ,牝,5,原優介,56.0,16,03,5,5,0,1.5,11,115,"1550",0,7,7,6,6,39.6,496,粕谷昌央,美,82,21110040,01184,01096,0626260603,,,,,,,,  57.5,  ,    ,45.2
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ナムラジミー      ,牡,4,丸田恭介,58.0,16,09,6,6,0,1.6,7,115.1,"1551",0,16,16,14,9,39,490,武市康男,美,0,22101814,01117,01089,0626260609,,,,,,,,  16.4,  ,    ,47.6
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,スターエンブレム  ,牡,4,笹川翼,58.0,16,10,7,7,0,1.6,5,115.1,"1551",0,13,13,12,10,39.1,480,林徹,美,0,22105130,05524,01163,0626260610,,,,,,,,  10.0,  ,    ,47.2
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ブリスキー        ,セ,6,佐々木大,58.0,16,08,8,8,0,1.8,6,115.3,"1553",0,6,6,3,2,40,478,堀宣行,美,0,20103389,01197,01070,0626260608,,,,,,,,  12.3,  ,    ,44.1
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ジェシーテソーロ  ,牡,4,石橋脩,58.0,16,01,9,9,0,1.8,12,115.3,"1553",0,4,4,3,3,40.1,492,牧光二,美,0,22102260,01077,01106,0626260601,,,,,,,,  71.1,  ,    ,43.8
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,タイキインドラ    ,牡,4,丹内祐次,58.0,16,02,10,10,0,2.2,3,115.7,"1557",0,10,9,9,10,40,508,平岩大典,美,0,22103149,01091,01219,0626260602,,,,,,,,   5.8,  ,    ,44.6
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ノアチュロス      ,牝,4,杉原誠人,56.0,16,16,11,11,0,2.3,13,115.8,"1558",0,14,14,16,16,39.1,474,田村康仁,美,0,22102349,01135,01027,0626260616,,,,,,,,  93.7,  ,    ,48.1
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,テンミラージュ    ,牝,4,柴田大知,56.0,16,15,12,12,0,2.4,16,115.9,"1559",0,14,14,14,13,39.7,448,深山雅史,美,0,22105414,01009,01174,0626260615,,,,,,,, 397.2,  ,    ,46.0
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,アルプスオジョー  ,牝,5,横山琉人,56.0,16,06,13,13,0,2.5,15,116,"1560",0,12,12,12,13,40,498,手塚貴徳,美,0,21100540,01192,01217,0626260606,,,,,,,, 165.9,  ,    ,45.0
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,ブルーユンチェリー,牝,4,武藤雅,56.0,16,11,14,14,0,2.5,14,116,"1560",0,4,4,6,13,40.6,458,水野貴広,美,0,22103011,01169,01094,0626260611,,,,,,,, 165.0,  ,    ,42.9
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,イスタンテ        ,セ,5,荻野極,58.0,16,14,15,15,0,6.7,10,120.2,"2002",0,3,3,3,10,45,508,矢野英一,美,0,21110115,01160,01108,0626260614,,,,,,,,  19.8,  ,    ,33.6
26,03,15,2,中山,6,06,１勝ｸﾗｽ,23,ダ,1,1800,良,リュウジンマル    ,牡,4,横山和生,58.0,16,13,0,0,4,999.9,9,0,"----",0,2,2,2,3,0,540,村田一誠,美,0,22105883,01140,01190,0626260613,,,,,,,,  17.3,  ,    , 0.0
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ダノンファンスター,牡,3,ルメール,57.0,18,18,1,1,0,-0.3,2,120.3,"2003",0,11,11,8,7,34.7,462,田中博康,美,590,23105324,05339,01162,0626260518,,,,,,,,   2.8,  ,    ,55.7
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ベアドッキューン  ,牝,3,津村明秀,55.0,18,14,2,2,0,0.3,3,120.6,"2006",0,2,2,2,2,35.5,442,千葉直人,美,240,23102738,01092,01199,0626260514,,,,,,,,   3.6,  ,    ,52.7
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ヴァルカンテソーロ,牡,3,柴田大知,57.0,18,10,3,3,0,0.4,6,120.7,"2007",0,13,12,10,11,34.9,458,嘉藤貴行,美,150,23106744,01009,01195,0626260510,,,,,,,,  32.1,  ,    ,55.4
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,マイネルリーヒム  ,牡,3,団野大成,57.0,18,15,4,4,0,0.9,4,121.2,"2012",0,1,1,1,1,36.1,480,武市康男,美,89,23104485,01180,01089,0626260515,,,,,,,,  19.8,  ,    ,51.0
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,グリーンガーネット,牝,3,木幡巧也,55.0,18,03,5,5,0,0.9,13,121.2,"2012",0,4,4,4,4,35.8,462,牧光二,美,59,23101215,01162,01106,0626260503,,,,,,,, 211.3,  ,    ,52.2
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ランブルスコ      ,牡,3,横山武史,57.0,18,12,6,6,0,0.9,1,121.2,"2012",0,15,15,14,12,35.2,482,蛯名正義,美,0,23107013,01170,01191,0626260512,,,,,,,,   2.4,  ,    ,54.7
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ナディア          ,牝,3,石田拓郎,52.0,18,17,7,7,0,1,10,121.3,"2013",0,9,9,10,9,35.5,432,菊川正達,美,0,23105951,01203,01052,0626260517,,,,,,,,  92.3,  ,    ,53.6
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ヴォンサクレ      ,牡,3,石橋脩,57.0,18,04,8,8,0,1.2,15,121.5,"2015",0,16,16,16,15,35.2,480,勢司和浩,美,0,23100651,01077,01047,0626260504,,,,,,,, 224.4,  ,    ,55.1
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ヘヴンリーサイン  ,牡,3,長浜鴻緒,55.0,18,11,9,9,0,1.3,17,121.6,"2016",0,10,10,14,14,35.6,466,深山雅史,美,0,23106040,01214,01174,0626260511,,,,,,,, 388.2,  ,    ,53.5
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ウインルナロッサ  ,牡,3,遠藤汰月,54.0,18,13,10,10,0,1.3,12,121.6,"2016",0,14,14,4,4,36.2,470,清水英克,美,0,23102848,01218,01080,0626260513,,,,,,,, 202.9,  ,    ,51.1
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ゴコウコイコイ    ,牝,3,丹内祐次,55.0,18,07,11,11,0,1.4,5,121.7,"2017",0,11,12,12,12,35.8,406,栗田徹,美,0,23104486,01091,01127,0626260507,,,,,,,,  20.9,  ,    ,52.8
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ナムラハンナ      ,牝,3,丸田恭介,55.0,18,16,12,12,0,1.5,18,121.8,"2018",0,6,6,7,7,36.3,448,石栗龍彦,美,0,23106221,01117,01043,0626260516,,,,,,,, 450.7,  ,    ,50.9
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ラブトゥエニイワン,牡,3,原優介,57.0,18,02,13,13,0,1.7,11,122,"2020",0,17,17,16,15,35.7,462,尾関知人,美,0,23106827,01184,01103,0626260502,,,,,,,, 126.1,  ,    ,53.6
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ルサフィール      ,牝,3,横山琉人,55.0,18,08,14,14,0,2.1,14,122.4,"2024",0,7,7,8,9,36.7,474,矢野英一,美,0,23104052,01192,01108,0626260508,,,,,,,, 218.6,  ,    ,50.1
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,アデルバローズ    ,牝,3,大野拓弥,55.0,18,09,15,15,0,2.9,9,123.2,"2032",0,3,3,3,3,38,360,森一誠,美,0,23104943,01096,01201,0626260509,,,,,,,,  64.4,  ,    ,46.1
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,カムバックトゥミー,牝,3,嶋田純次,55.0,18,05,16,16,0,3.3,7,123.6,"2036",0,4,4,4,4,38.2,518,佐藤吉勝,美,0,23106593,01134,01035,0626260505,,,,,,,,  55.1,  ,    ,45.8
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,エイシンジザイテン,牡,3,江田照男,57.0,18,01,17,17,0,4.1,8,124.4,"2044",0,7,7,12,15,38.5,500,田中剛,美,0,23105506,00689,01119,0626260501,,,,,,,,  63.0,  ,    ,45.6
26,03,15,2,中山,6,05,未勝利,7,芝,0,2000,良,ソルテソーロ      ,牡,3,石川裕紀,57.0,18,06,18,18,0,8.3,16,128.6,"2086",0,18,18,18,18,39.8,450,西田雄一,美,0,23106738,01150,01187,0626260506,,,,,,,, 304.1,  ,    ,45.6
26,03,15,2,中山,6,04,未勝利・牝,7,ダ,1,1800,良,スターサンサルー  ,牝,3,ルメール,55.0,16,02,1,1,0,0,5,115.5,"1555",0,3,3,4,3,39,428,尾関知人,美,590,23104787,05339,01103,0626260402,,,,,,,,   8.3,  ,    ,48.1
26,03,15,2,中山,6,04,未勝利・牝,7,ダ,1,1800,良,ラショナルポイント,牝,3,横山武史,55.0,16,13,2,2,0,0,6,115.5,"1555",0,2,2,2,1,39.5,474,萩原清,美,240,23105268,01170,01017,0626260413,,,,,,,,  11.3,  ,    ,46.2
26,03,15,2,中山,6,04,未勝利・牝,7,ダ,1,1800,良,ギンケイ          ,牝,3,笹川翼,55.0,16,04,3,3,0,0.4,4,115.9,"1559",0,7,7,8,7,39,468,中川公成,美,150,23103024,05524,01081,0626260404,,,,,,,,   8.1,  ,    ,48.6
26,03,15,2,中山,6,04,未勝利・牝,7,ダ,1,1800,良,ブルーサーマル    ,牝,3,原優介,55.0,16,06,4,4,0,1.1,1,116.6,"1566",0,7,7,6,7,39.9,518,池上昌和,美,89,23101107,01184,01150,0626260406,,,,,,,,   2.5,  ,    ,46.1
26,03,15,2,中山,6,04,未勝利・牝,7,ダ,1,1800,良,アーティラリー    ,牝,3,石川裕紀,55.0,16,03,5,5,0,1.2,7,116.7,"1567",0,5,5,6,5,39.9,492,松山将樹,美,59,23105452,01150,01100,0626260403,,,,,,,,  13.3,  ,    ,46.2
26,03,15,2,中山,6,04,未勝利・牝,7,ダ,1,1800,良,オウケンハニー    ,牝,3,木幡巧也,55.0,16,01,6,6,0,1.7,8,117.2,"1572",0,10,10,8,9,40.2,454,岩戸孝樹,美,0,23106936,01162,01051,0626260401,,,,,,,,  19.3,  ,    ,45.8
