年,月,日,回次,場所,日次,レース番号,レース名,クラスコード,芝・ダ,コースコード,距離,馬場状態,馬名,性別,年齢,騎手名,斤量,頭数,馬番,確定着順,入線着順,異常コード,着差タイム,人気順,走破タイム,走破時計,,通過順1,通過順2,通過順3,通過順4,上がり3Fタイム,馬体重,調教師,所属地,賞金,血統登録番号,騎手コード,調教師コード,レースID,現馬主名,生産者名,父馬名,母馬名,母の父馬名,毛色,生年月日,単勝オッズ,馬印1,レース印1,PCI
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,ホーリーブライト  ,牝,5,小林美駒,53.0,15,02,1,1,0,0,8,69.2,"1092",0,0,0,10,8,36.1,456,竹内正洋,美,820,21102458,01206,01152,0326130702,,,,,,,,  17.1,  ,    ,50.0
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,キャリーグレイス  ,牝,4,今村聖奈,54.0,15,08,2,2,0,0,3,69.2,"1092",0,0,0,2,2,37,448,寺島良,栗,330,22100091,01193,01158,0326130708,,,,,,,,   6.0,  ,    ,44.9
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,プルミエールパス  ,牝,5,小崎綾也,56.0,15,01,3,3,0,0,4,69.2,"1092",0,0,0,4,3,36.8,476,河嶋宏樹,栗,210,21103451,01152,01198,0326130701,,,,,,,,   6.2,  ,    ,46.0
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,アルヘンティニータ,牝,5,杉原誠人,56.0,15,13,4,4,0,0.3,6,69.5,"1095",0,0,0,8,6,36.6,426,戸田博文,美,120,21104455,01135,01054,0326130713,,,,,,,,  14.2,  ,    ,48.1
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,スカイダイバー    ,牝,4,石田拓郎,53.0,15,06,5,5,0,0.7,14,69.9,"1099",0,0,0,6,6,37.2,460,秋本大介,美,82,22104122,01203,01213,0326130706,,,,,,,, 125.1,  ,    ,45.9
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,リードプリンシパル,牝,4,小沢大仁,56.0,15,11,6,6,0,0.8,12,70,"1100",0,0,0,12,10,36.8,472,秋山真一,栗,0,22105748,01185,01212,0326130711,,,,,,,,  53.1,  ,    ,48.4
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,デルマエアロール  ,牝,4,河原田菜,52.0,15,15,7,7,0,1,9,70.2,"1102",0,0,0,2,4,38,446,大和田成,美,0,22105535,01204,01124,0326130715,,,,,,,,  18.9,  ,    ,42.4
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,フラッシュポイント,牝,4,菊沢一樹,56.0,15,14,8,8,0,1,2,70.2,"1102",0,0,0,12,10,36.9,498,西田雄一,美,0,22104609,01161,01187,0326130714,,,,,,,,   5.5,  ,    ,48.4
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,グッバイウェーブ  ,牝,4,丸山元気,56.0,15,09,9,9,0,1.2,11,70.4,"1104",0,0,0,4,5,37.9,460,中川公成,美,0,22102492,01127,01081,0326130709,,,,,,,,  38.7,  ,    ,43.5
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,ペイシャマリーン  ,牝,4,丹内祐次,56.0,15,03,10,10,0,1.4,1,70.6,"1106",0,0,0,1,1,38.5,454,菊川正達,美,0,22100046,01091,01052,0326130703,,,,,,,,   3.8,  ,    ,41.0
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,クロユキ          ,牝,4,森田誠也,53.0,15,04,11,11,0,1.4,13,70.6,"1106",0,0,0,14,14,37.2,442,松永幹夫,栗,0,22104900,01222,01092,0326130704,,,,,,,, 101.1,  ,    ,47.9
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,ナムラペルル      ,牝,4,丸田恭介,56.0,15,10,12,12,0,1.6,5,70.8,"1108",0,0,0,8,8,37.9,468,石栗龍彦,美,0,22104303,01117,01043,0326130710,,,,,,,,   7.3,  ,    ,44.7
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,タルトポワール    ,牝,4,横山琉人,56.0,15,12,13,13,0,1.6,10,70.8,"1108",0,0,0,6,10,38,446,清水英克,美,0,22106122,01192,01080,0326130712,,,,,,,,  25.8,  ,    ,44.2
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,ペガサスノース    ,牝,4,亀田温心,56.0,15,07,14,14,0,1.7,7,70.9,"1109",0,0,0,15,15,37.1,482,高柳大輔,栗,0,22101053,01176,01159,0326130707,,,,,,,,  16.9,  ,    ,49.4
26,04,18,1,福島,3,07,１勝ｸﾗｽ・牝,23,ダ,1,1150,良,ビスケット        ,牝,6,長浜鴻緒,54.0,15,05,15,15,0,3.8,15,73,"1130",0,0,0,10,10,40,480,和田雄二,美,0,20101171,01214,01143,0326130705,,,,,,,, 153.7,  ,    ,40.0
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,バルドル          ,牡,3,荻野極,57.0,15,12,1,1,0,-0.6,5,162.7,"2427",0,2,2,2,1,34.8,446,池上昌和,美,590,23104920,01160,01150,0326130612,,,,,,,,  10.7,  ,    ,60.3
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ベルトラッキ      ,牡,3,丹内祐次,57.0,15,02,2,2,0,0.6,1,163.3,"2433",0,7,7,9,6,34.4,468,加藤士津,美,240,23105552,01091,01169,0326130602,,,,,,,,   2.7,  ,    ,62.4
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ドナディクオーレ  ,牝,3,丸山元気,55.0,15,06,3,3,0,0.6,12,163.3,"2433",0,3,3,3,3,34.9,366,上原佑紀,美,150,23107136,01127,01192,0326130606,,,,,,,,  90.7,  ,    ,60.4
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,タビニュ          ,牡,3,吉田隼人,57.0,15,07,4,4,0,0.7,10,163.4,"2434",0,10,10,11,9,34.2,474,松尾卓哉,美,89,23101168,01095,01220,0326130607,,,,,,,,  73.9,  ,    ,63.3
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,フォーティンブラス,牡,3,松本大輝,57.0,15,01,5,5,0,0.8,3,163.5,"2435",0,7,7,3,3,35.2,450,池江泰寿,栗,59,23103776,01191,01071,0326130601,,,,,,,,   7.8,  ,    ,59.3
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ジャケットポケット,牡,3,石川裕紀,57.0,15,09,6,6,0,1,2,163.7,"2437",0,7,7,7,9,34.9,458,奥村武,美,0,23100615,01150,01145,0326130609,,,,,,,,   3.0,  ,    ,60.7
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,パゴスピグイノス  ,牝,3,松若風馬,55.0,15,11,7,7,0,1.1,6,163.8,"2438",0,3,3,3,5,35.4,488,森田直行,栗,0,23106832,01154,01142,0326130611,,,,,,,,  17.0,  ,    ,58.8
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ベルトナリテ      ,牝,3,田山旺佑,52.0,15,13,8,8,0,1.3,8,164,"2440",0,10,10,6,6,35.3,416,辻野泰之,栗,0,23103549,01220,01183,0326130613,,,,,,,,  34.4,  ,    ,59.4
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ラヴズプレミアム  ,牡,3,富田暁,57.0,15,04,9,9,0,1.5,7,164.2,"2442",0,5,5,10,11,35.2,436,矢作芳人,栗,0,23107292,01168,01075,0326130604,,,,,,,,  18.7,  ,    ,59.9
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ゴールデンダガー  ,牡,3,長浜鴻緒,55.0,15,10,10,10,0,1.6,4,164.3,"2443",0,1,1,1,2,36.4,470,中舘英二,美,0,23105726,01214,01153,0326130610,,,,,,,,   7.9,  ,    ,55.4
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ミカレオス        ,牡,3,荻野琢真,57.0,15,14,11,11,0,1.7,15,164.4,"2444",0,12,12,12,12,34.9,456,河嶋宏樹,栗,0,23103767,01112,01198,0326130614,,,,,,,, 253.5,  ,    ,61.3
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,マリブ            ,牡,3,石神深道,54.0,15,08,12,12,0,2.1,14,164.8,"2448",0,5,5,7,6,36,446,和田正一,美,0,23104168,01209,01114,0326130608,,,,,,,, 199.8,  ,    ,57.3
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,スノーエルヴァ    ,牝,3,杉原誠人,55.0,15,03,13,13,0,2.5,11,165.2,"2452",0,15,14,14,13,34.9,448,田村康仁,美,0,23106145,01135,01027,0326130603,,,,,,,,  90.2,  ,    ,62.0
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,オルン            ,牝,3,城戸義政,55.0,15,05,14,14,0,3.2,13,165.9,"2459",0,13,12,13,14,35.8,436,宮地貴稔,栗,0,23100395,01147,01211,0326130605,,,,,,,, 169.1,  ,    ,59.0
26,04,18,1,福島,3,06,未勝利,7,芝,0,2600,良,ウインサルーテ    ,牡,3,菊沢一樹,57.0,15,15,15,15,0,6.3,9,169,"2490",0,14,14,14,15,38.7,530,深山雅史,美,0,23104451,01161,01174,0326130615,,,,,,,,  67.7,  ,    ,51.0
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ブランドブラン    ,牡,3,泉谷楓真,57.0,16,14,1,1,0,-0.4,2,107.2,"1472",0,4,4,3,3,34.6,492,杉山晴紀,栗,590,23105005,01182,01157,0326130514,,,,,,,,   4.0,  ,    ,54.9
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ウインマニフィーク,牡,3,石神深道,54.0,16,07,2,2,0,0.4,1,107.6,"1476",0,4,4,4,3,34.9,464,鈴木慎太,美,240,23105862,01209,01179,0326130507,,,,,,,,   3.4,  ,    ,54.2
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,モンロワイヤル    ,牡,3,舟山瑠泉,55.0,16,01,3,3,0,0.6,4,107.8,"1478",0,15,15,13,10,34.2,458,牧浦充徳,栗,150,23100926,01221,01113,0326130501,,,,,,,,   6.9,  ,    ,57.6
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,イーサンミラー    ,牡,3,大久保友,54.0,16,08,4,4,0,0.6,5,107.8,"1478",0,6,6,7,8,34.8,420,稲垣幸雄,美,89,23106657,01194,01167,0326130508,,,,,,,,   7.2,  ,    ,54.9
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ミリオングローリー,牡,3,長浜鴻緒,55.0,16,03,5,5,0,0.7,3,107.9,"1479",0,9,8,4,5,35.1,460,蛯名正義,美,59,23102386,01214,01191,0326130503,,,,,,,,   5.6,  ,    ,53.7
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,テクノピーチ      ,牝,3,小沢大仁,55.0,16,02,6,6,0,0.7,13,107.9,"1479",0,9,10,7,6,34.9,446,橋口慎介,栗,0,23102739,01185,01154,0326130502,,,,,,,,  69.5,  ,    ,54.6
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ホールドミーワンス,牝,3,今村聖奈,53.0,16,16,7,7,0,0.9,6,108.1,"1481",0,2,2,2,1,35.7,498,西園翔太,栗,0,23103379,01193,01196,0326130516,,,,,,,,  15.6,  ,    ,51.4
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ファビュラスベガス,牝,3,田山旺佑,52.0,16,05,8,8,0,1.1,11,108.3,"1483",0,7,8,10,10,35,430,前川恭子,栗,0,23103545,01220,01210,0326130505,,,,,,,,  64.6,  ,    ,54.7
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,キボウホー        ,牡,3,森田誠也,54.0,16,12,9,9,0,1.1,10,108.3,"1483",0,3,3,6,6,35.4,448,松永幹夫,栗,0,23103431,01222,01092,0326130512,,,,,,,,  42.7,  ,    ,53.0
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ウインリフレクト  ,牡,3,遠藤汰月,54.0,16,04,10,10,0,1.2,9,108.4,"1484",0,1,1,1,2,36.1,436,嘉藤貴行,美,0,23105893,01218,01195,0326130504,,,,,,,,  39.4,  ,    ,50.1
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ブルーリファール  ,牡,3,古川奈穂,55.0,16,11,11,11,0,1.6,7,108.8,"1488",0,13,13,15,15,35.1,484,小野次郎,美,0,23106180,01190,01125,0326130511,,,,,,,,  24.8,  ,    ,55.0
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ウィズアバウンス  ,牝,3,上里直汰,52.0,16,10,12,12,0,2.2,8,109.4,"1494",0,11,10,10,12,36.1,392,武藤善則,美,0,23106822,01217,01064,0326130510,,,,,,,,  31.2,  ,    ,51.5
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,レディホークダイヤ,牝,3,松本大輝,55.0,16,15,13,13,0,2.4,12,109.6,"1496",0,12,12,12,13,36.1,440,田中剛,美,0,23107349,01191,01119,0326130515,,,,,,,,  67.2,  ,    ,51.8
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,アクティングエリア,牝,3,横山琉人,55.0,16,09,14,14,0,2.5,14,109.7,"1497",0,7,6,7,9,36.7,438,天間昭一,美,0,23109090,01192,01090,0326130509,,,,,,,,  71.4,  ,    ,49.5
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ジーティーウブラブ,牝,3,河原田菜,51.0,16,13,15,15,0,2.5,16,109.7,"1497",0,14,13,13,13,36.1,386,伊藤圭三,美,0,23101629,01204,01023,0326130513,,,,,,,, 193.2,  ,    ,51.9
26,04,18,1,福島,3,05,未勝利・若,7,芝,0,1800,良,ホウオウアワード  ,牡,3,鷲頭虎太,55.0,16,06,16,16,0,8.8,15,116,"1560",0,16,16,16,16,39.2,444,奥村武,美,0,23103551,01202,01145,0326130506,,,,,,,, 189.8,  ,    ,48.0
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,アンティーム      ,牡,3,国分恭介,57.0,15,09,1,1,0,-0.4,8,107.3,"1473",0,3,3,3,3,37.1,496,高橋義忠,栗,590,23106788,01124,01129,0326130409,,,,,,,,  24.9,  ,    ,53.2
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,エタンセル        ,牡,3,丹内祐次,57.0,15,12,2,2,0,0.4,1,107.7,"1477",0,2,2,2,2,37.6,464,高木登,美,240,23102354,01091,01088,0326130412,,,,,,,,   1.7,  ,    ,51.7
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ボールドタワー    ,牡,3,横山琉人,57.0,15,10,3,3,0,0.5,2,107.8,"1478",0,3,5,4,4,37.4,476,鈴木慎太,美,150,23103016,01192,01179,0326130410,,,,,,,,   6.4,  ,    ,52.7
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,メイショウタイザン,牡,3,舟山瑠泉,55.0,15,08,4,4,0,0.6,3,107.9,"1479",0,1,1,1,1,37.9,456,高橋義忠,栗,89,23106570,01221,01129,0326130408,,,,,,,,   7.5,  ,    ,50.7
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,チェイサー        ,牡,3,長浜鴻緒,55.0,15,06,5,5,0,1.4,11,108.7,"1487",0,3,3,4,4,38.3,418,相沢郁,美,59,23104603,01214,01020,0326130406,,,,,,,,  79.9,  ,    ,50.3
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,フロムドーン      ,牡,3,石田拓郎,54.0,15,14,6,6,0,1.5,13,108.8,"1488",0,9,9,9,9,38,496,新開幸一,美,0,23106020,01203,01116,0326130414,,,,,,,, 156.6,  ,    ,51.6
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ホウオウモチーヴ  ,牡,3,古川奈穂,55.0,15,05,7,7,0,1.6,5,108.9,"1489",0,12,12,11,9,37.8,490,矢作芳人,栗,0,23105281,01190,01075,0326130405,,,,,,,,  12.7,  ,    ,52.6
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ドナソラーレ      ,牝,3,遠藤汰月,52.0,15,04,8,8,0,1.8,14,109.1,"1491",0,6,6,6,6,38.4,424,池上昌和,美,0,23105596,01218,01150,0326130404,,,,,,,, 196.6,  ,    ,50.4
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ティナンヴァランタ,牝,3,石神深道,52.0,15,15,9,9,0,2.1,4,109.4,"1494",0,6,6,6,8,38.7,448,森一誠,美,0,23103771,01209,01201,0326130415,,,,,,,,  12.4,  ,    ,49.6
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,サイモンエクセラー,牡,3,小崎綾也,57.0,15,13,10,10,0,2.6,9,109.9,"1499",0,12,12,14,12,38.6,446,四位洋文,栗,0,23101579,01152,01184,0326130413,,,,,,,,  52.8,  ,    ,50.8
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ブロンザイト      ,牡,3,小沢大仁,57.0,15,07,11,11,0,2.6,7,109.9,"1499",0,12,14,14,12,38.6,490,福永祐一,栗,0,23106979,01185,01203,0326130407,,,,,,,,  16.2,  ,    ,50.8
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ラットバラット    ,牡,3,鷲頭虎太,55.0,15,02,12,12,0,2.6,15,109.9,"1499",0,8,6,6,6,39.2,480,矢野英一,美,0,23101987,01202,01108,0326130402,,,,,,,, 271.3,  ,    ,48.4
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,ワルトシュタイン  ,牡,3,菊沢一樹,57.0,15,01,13,13,0,3.2,6,110.5,"1505",0,10,9,11,12,39.5,478,佐藤悠太,栗,0,23103240,01161,01205,0326130401,,,,,,,,  15.7,  ,    ,48.0
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,レッドジルベスター,牡,3,川又賢治,57.0,15,03,14,14,0,3.3,10,110.6,"1506",0,15,15,11,12,39.6,480,寺島良,栗,0,23103598,01166,01158,0326130403,,,,,,,,  78.7,  ,    ,47.8
26,04,18,1,福島,3,04,未勝利,7,ダ,1,1700,良,クレバー          ,牡,3,中井裕二,57.0,15,11,15,15,0,3.4,12,110.7,"1507",0,10,9,9,11,39.8,446,中内田充,栗,0,23104868,01141,01137,0326130411,,,,,,,, 137.8,  ,    ,47.2
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,アイアムステキ    ,牝,3,田山旺佑,52.0,16,16,1,1,0,-0.1,4,69.1,"1091",0,0,0,9,8,34.4,446,奥平雅士,美,590,23102210,01220,01074,0326130316,,,,,,,,   8.8,  ,    ,50.9
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ニシノタチアナ    ,牝,3,石神深道,52.0,16,13,2,2,0,0.1,5,69.2,"1092",0,0,0,8,6,34.6,366,清水英克,美,240,23104714,01209,01080,0326130313,,,,,,,,  10.8,  ,    ,50.0
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,タイガーロード    ,牡,3,西塚洸二,57.0,16,06,3,3,0,0.1,1,69.2,"1092",0,0,0,4,3,35,462,大橋勇樹,栗,150,23102989,01200,01065,0326130306,,,,,,,,   2.8,  ,    ,47.7
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,マイネルユーゲント,牡,3,丹内祐次,57.0,16,15,4,4,0,0.2,2,69.3,"1093",0,0,0,2,3,35.2,448,加藤士津,美,89,23100143,01091,01169,0326130315,,,,,,,,   3.4,  ,    ,46.9
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,トウカイツバキ    ,牝,3,亀田温心,55.0,16,12,5,5,0,0.3,16,69.4,"1094",0,0,0,11,10,34.4,392,北出成人,栗,59,23105482,01176,01078,0326130312,,,,,,,, 144.8,  ,    ,51.7
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ノーブルクロンヌ  ,牝,3,和田陽希,52.0,16,09,6,6,0,0.4,8,69.5,"1095",0,0,0,9,10,34.8,446,高柳瑞樹,美,0,23103657,01223,01118,0326130309,,,,,,,,  20.1,  ,    ,49.7
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,タワーオブバベル  ,牡,3,鷲頭虎太,55.0,16,05,7,7,0,0.5,6,69.6,"1096",0,0,0,14,12,34.1,512,坂口智康,栗,0,23101140,01202,01170,0326130305,,,,,,,,  19.1,  ,    ,54.1
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ディサイドオンミー,牝,3,遠藤汰月,52.0,16,08,8,8,0,0.6,3,69.7,"1097",0,0,0,5,6,35.4,410,堀内岳志,美,0,23103518,01218,01189,0326130308,,,,,,,,   7.3,  ,    ,46.9
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ニシノキンツバ    ,牡,3,今村聖奈,55.0,16,07,9,9,0,0.8,13,69.9,"1099",0,0,0,12,14,34.6,444,小野次郎,美,0,23100089,01193,01125,0326130307,,,,,,,,  94.3,  ,    ,52.0
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,マテンロウノア    ,牡,3,斎藤新,57.0,16,11,10,10,0,0.9,7,70,"1100",0,0,0,12,12,34.7,414,坂口智康,栗,0,23102237,01178,01170,0326130311,,,,,,,,  20.0,  ,    ,51.7
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,メイケイシャイン  ,牡,3,石田拓郎,54.0,16,10,11,11,0,1.1,14,70.2,"1102",0,0,0,14,14,34.7,496,武英智,栗,0,23101445,01203,01161,0326130310,,,,,,,, 104.6,  ,    ,52.3
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,キャッチミークライ,牝,3,松若風馬,55.0,16,02,12,12,0,1.1,12,70.2,"1102",0,0,0,5,3,35.9,404,牧田和弥,栗,0,23101877,01154,01123,0326130302,,,,,,,,  80.1,  ,    ,45.5
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ローズバラード    ,牝,3,長浜鴻緒,53.0,16,01,13,13,0,1.7,11,70.8,"1108",0,0,0,14,16,35.2,398,深山雅史,美,0,23100097,01214,01174,0326130301,,,,,,,,  66.3,  ,    ,51.1
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ダイシンレスター  ,牡,3,杉原誠人,57.0,16,03,14,14,0,1.8,9,70.9,"1109",0,0,0,7,8,36.4,444,戸田博文,美,0,23104317,01135,01054,0326130303,,,,,,,,  35.0,  ,    ,44.8
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,ミラクルスパート  ,牝,3,上里直汰,52.0,16,04,15,15,0,1.8,15,70.9,"1109",0,0,0,1,1,36.9,432,小野次郎,美,0,23101185,01217,01125,0326130304,,,,,,,, 106.1,  ,    ,42.1
26,04,18,1,福島,3,03,未勝利,7,芝,0,1200,良,エメラルドテソーロ,牝,3,富田暁,55.0,16,14,16,16,0,2.4,10,71.5,"1115",0,0,0,2,2,37.5,398,牧光二,美,0,23106758,01168,01106,0326130314,,,,,,,,  64.3,  ,    ,40.7
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ララオウ          ,牝,3,田山旺佑,52.0,16,14,1,1,0,-0.2,8,119.7,"1597",0,6,6,6,2,35.3,496,須貝尚介,栗,590,23105981,01220,01105,0326130214,,,,,,,,  18.9,  ,    ,52.5
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ウインポーシャ    ,牝,3,長浜鴻緒,53.0,16,10,2,2,0,0.2,4,119.9,"1599",0,2,2,2,1,35.9,468,矢嶋大樹,美,240,23105854,01214,01202,0326130210,,,,,,,,   9.5,  ,    ,50.3
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ソニックブーム    ,牝,3,和田陽希,52.0,16,03,3,3,0,0.4,5,120.1,"2001",0,8,8,8,7,35.6,452,柴田卓,栗,150,23102008,01223,01216,0326130203,,,,,,,,  11.5,  ,    ,51.7
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ブライトエアリー  ,牝,3,横山琉人,55.0,16,06,4,4,0,0.5,2,120.2,"2002",0,3,4,3,5,35.9,448,相沢郁,美,89,23102362,01192,01020,0326130206,,,,,,,,   3.4,  ,    ,50.6
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,カルダモン        ,牝,3,石川裕紀,55.0,16,04,5,5,0,0.7,1,120.4,"2004",0,7,7,6,3,36,466,黒岩陽一,美,59,23107051,01150,01133,0326130204,,,,,,,,   3.1,  ,    ,50.5
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,カドドゥディエ    ,牝,3,遠藤汰月,52.0,16,13,6,6,0,0.7,3,120.4,"2004",0,13,13,10,10,35.6,422,西田雄一,美,0,23100812,01218,01187,0326130213,,,,,,,,   7.5,  ,    ,52.1
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ボーントゥラブユー,牝,3,舟山瑠泉,53.0,16,08,7,7,0,0.8,7,120.5,"2005",0,3,4,3,6,36.2,472,小笠倫弘,美,0,23106285,01221,01076,0326130208,,,,,,,,  17.1,  ,    ,49.8
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,アルティマローネ  ,牝,3,丸山元気,55.0,16,02,8,8,0,0.8,6,120.5,"2005",0,16,16,15,14,35.3,388,武市康男,美,0,23106811,01127,01089,0326130202,,,,,,,,  13.2,  ,    ,53.4
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,スカーレットジーン,牝,3,永島まな,53.0,16,11,9,9,0,1.2,16,120.9,"2009",0,14,14,14,11,35.8,424,水野貴広,美,0,23103465,01187,01094,0326130211,,,,,,,, 214.9,  ,    ,51.9
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,キャリアビジョン  ,牝,3,上里直汰,52.0,16,05,10,10,0,1.2,13,120.9,"2009",0,12,12,13,11,35.9,406,西田雄一,美,0,23103805,01217,01187,0326130205,,,,,,,,  65.1,  ,    ,51.5
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ヴィンテール      ,牝,3,今村聖奈,53.0,16,07,11,11,0,1.2,11,120.9,"2009",0,15,15,15,16,35.7,438,池江泰寿,栗,0,23106898,01193,01071,0326130207,,,,,,,,  40.3,  ,    ,52.3
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,サンロード        ,牝,3,丹内祐次,55.0,16,01,12,12,0,1.3,12,121,"2010",0,11,11,8,7,36.5,434,竹内正洋,美,0,23100960,01091,01152,0326130201,,,,,,,,  64.8,  ,    ,49.2
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,エコロゼルダ      ,牝,3,斎藤新,55.0,16,12,13,13,0,1.7,10,121.4,"2014",0,9,9,10,11,36.6,474,牧浦充徳,栗,0,23103566,01178,01113,0326130212,,,,,,,,  40.2,  ,    ,49.3
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ミスティパープル  ,牝,3,西塚洸二,55.0,16,16,14,14,0,2.5,9,122.2,"2022",0,3,3,3,7,37.9,450,茶木太樹,栗,0,23106903,01200,01181,0326130216,,,,,,,,  39.2,  ,    ,45.3
26,04,18,1,福島,3,02,未勝利・牝,7,芝,0,2000,良,ウィッシュリスト  ,牝,3,石神深道,52.0,16,15,15,15,0,3,15,122.7,"2027",0,9,9,10,14,37.9,498,松尾卓哉,美,0,23102932,01209,01220,0326130215,,,,,,,, 102.3,  ,    ,45.9
